ts,hr,spo2,temp,red,ir,green,battery
1761033558891,61,99,36.63,955,450,367,61
1761033558909,65,95,36.74,885,733,357,79
1761033558930,74,95,36.04,798,240,415,77
1761033558950,80,97,36.72,890,518,217,65
1761033558970,68,97,36.78,636,814,855,88
1761033558991,73,98,36.5,891,369,373,83
1761033559009,98,98,37.12,117,744,80,70
1761033559029,97,98,37.02,321,48,579,81
1761033559050,82,96,36.73,296,184,340,99
1761033559069,74,95,37.03,842,69,426,57
1761033559090,86,97,36.5,66,760,815,77
1761033559110,76,95,37,177,617,965,68
1761033559130,95,95,36.03,652,235,705,77
1761033559150,86,99,36,602,10,119,52
1761033559169,76,96,36.06,635,290,594,84
1761033559190,94,96,36.91,982,945,177,51
1761033559210,89,99,36.44,924,975,219,100
1761033559230,80,97,36.02,293,312,351,51
1761033559250,81,96,36.16,140,691,878,87
1761033559270,69,98,36.02,450,37,41,72
1761033559290,84,97,36.6,267,993,837,67
1761033559309,96,97,36.48,27,708,167,94
1761033559330,75,99,36.62,474,172,111,69
1761033559350,79,99,36.68,360,804,906,76
1761033559370,91,100,36.42,647,264,727,68
1761033559390,85,95,36.23,717,607,5,96
1761033559410,85,98,37.19,223,710,674,76
1761033559429,82,96,36.62,48,283,375,95
1761033559451,65,97,36.31,924,189,433,93
1761033559470,82,100,36.93,969,789,15,76
1761033559490,62,96,36.9,510,913,87,78
1761033559510,84,99,36.26,542,951,89,76
1761033559530,71,99,36.83,527,786,657,70
1761033559550,97,96,36.53,50,386,929,69
1761033559570,65,98,37.2,178,134,334,82
1761033559588,60,98,37.07,441,751,175,88
1761033559611,89,96,36.84,530,11,205,53
1761033559630,98,96,36.49,179,114,664,70
1761033559648,91,98,36.22,577,341,814,59
1761033559670,93,99,36.39,991,717,159,62
1761033559690,91,96,36.08,441,834,472,62
1761033559710,81,96,36.18,67,363,218,72
1761033559730,64,96,36.3,695,268,114,90
1761033559750,70,99,37.03,501,191,945,89
1761033559773,69,97,36.76,441,554,827,68
1761033559789,85,99,37.18,584,215,695,53
1761033559810,61,99,37.2,546,140,387,80
1761033559830,85,97,37.06,371,292,209,72
1761033559850,70,99,36.88,290,629,973,73
1761033559869,63,97,36.95,752,604,759,52
1761033559890,73,97,36.73,578,280,158,97
1761033559910,94,97,36.98,99,318,766,79
1761033559929,86,96,36.3,257,175,648,67
1761033559950,66,95,37.14,502,775,49,80
1761033559971,65,98,36.2,453,737,681,83
1761033559990,98,99,36.13,242,56,378,50
1761033560010,81,100,36.63,779,204,717,55
1761033560030,84,100,37,755,832,217,54
1761033560049,61,99,36.45,667,774,225,89
1761033560070,65,96,36.7,893,132,672,82
1761033560090,64,97,36.24,588,245,210,95
1761033560110,68,100,36.38,288,979,824,72
1761033560130,76,100,36.95,458,320,932,69
1761033560150,84,95,36,698,15,85,56
1761033560170,75,96,36.89,625,172,217,95
1761033560190,81,98,36.65,143,664,352,91
1761033560210,80,95,37.13,877,473,189,86
1761033560230,64,99,37.19,514,779,483,57
1761033560249,89,100,36.5,840,345,892,58
1761033560270,80,96,36.17,74,257,370,54
1761033560290,61,99,36.27,388,707,153,74
1761033560310,99,99,36.56,478,394,595,66
1761033560330,70,96,36.99,777,75,525,78
1761033560350,63,97,36.03,422,719,357,86
1761033560370,73,100,36.88,342,162,600,54
1761033560390,85,98,36.14,561,953,436,80
1761033560410,96,98,37.04,429,176,124,89
1761033560431,90,98,36.07,478,589,349,100
1761033560450,95,99,36.3,713,21,557,53
1761033560470,63,97,36.26,400,70,855,71
1761033560490,66,97,36.92,41,884,573,76
1761033560510,88,99,36.72,831,770,96,89
1761033560530,80,95,37.2,264,959,411,85
1761033560550,60,99,36.36,277,388,832,74
1761033560570,79,97,37.08,329,957,688,53
1761033560590,82,100,36.75,168,341,338,81
1761033560611,66,99,36.79,453,526,413,91
1761033560629,98,96,36.76,992,189,813,72
1761033560650,93,98,36.21,201,671,342,57
1761033560670,67,99,36.98,493,420,34,93
1761033560690,74,100,36.97,581,948,287,87
1761033560710,68,97,36.2,616,728,824,53
1761033560730,61,97,37.14,105,733,362,62
1761033560750,67,100,37.19,772,611,698,83
1761033560770,100,98,36.94,960,557,162,65
1761033560789,88,99,37.19,91,845,170,67
1761033560810,69,97,37.17,692,870,960,55
1761033560830,86,97,37.11,664,323,547,68
1761033560850,71,99,36.63,908,836,476,50
1761033560870,70,96,36.84,726,252,920,57
1761033560890,66,98,36.53,127,372,586,92
1761033560911,92,96,36.38,751,843,944,87
1761033560928,75,96,36.96,92,283,582,69
1761033560949,64,98,36.03,955,238,891,81
1761033560970,79,97,36.77,39,557,801,78
1761033560989,99,99,36.28,464,629,794,76
1761033561010,93,98,36.77,902,63,975,94
1761033561029,93,98,36.01,517,188,150,68
1761033561050,95,99,37.15,212,618,877,54
1761033561070,62,99,36.83,444,210,693,73
1761033561089,62,96,36.1,928,479,485,66
1761033561109,83,97,36.95,665,426,333,82
1761033561130,73,96,36.63,522,552,658,68
1761033561150,62,96,37.16,671,952,575,98
1761033561171,72,99,36.56,145,455,231,60
1761033561190,90,100,36.08,487,775,967,79
1761033561210,71,99,36.8,594,989,467,56
1761033561230,72,99,36.64,901,396,291,55
1761033561250,89,98,36.05,361,433,636,98
1761033561270,74,96,36.18,334,302,181,63
1761033561291,89,100,36.37,296,56,785,70
1761033561309,83,100,36.05,471,102,899,75
1761033561330,65,97,36.57,927,396,606,60
1761033561350,83,97,36.63,276,962,32,92
1761033561370,75,99,36.42,121,298,631,52
1761033561390,82,99,36.95,202,62,371,91
1761033561411,76,97,36.25,904,132,632,65
1761033561429,61,96,36.95,267,94,58,99
1761033561450,65,100,36.73,957,563,260,68
1761033561470,76,98,36.31,199,232,552,70
1761033561490,90,96,36.42,649,673,650,54
1761033561511,94,98,36.69,680,670,509,95
1761033561529,99,99,37.19,721,700,809,78
1761033561549,78,100,36.83,697,309,264,86
1761033561570,71,98,36.63,637,937,923,54
1761033561590,67,98,36.91,681,306,406,96
1761033561610,79,95,36.61,510,982,294,59
1761033561630,66,96,36.88,301,988,854,56
1761033561650,62,98,36.7,570,831,45,51
1761033561670,69,100,36.73,592,134,905,77
1761033561690,76,97,36.56,21,824,858,78
1761033561710,92,100,36.39,139,779,74,59
1761033561730,83,99,36.29,986,383,87,82
1761033561750,63,98,37.08,498,355,22,73
1761033561770,64,97,36.83,305,534,653,52
1761033561791,89,96,36.66,611,500,406,56
1761033561809,61,100,36.06,280,381,145,59
1761033561829,68,97,36.9,195,197,68,94
1761033561850,93,98,36.93,595,885,594,72
1761033561869,75,99,36.67,152,66,784,94
1761033561890,70,99,36.09,818,491,64,60
1761033561910,92,99,36.49,940,891,565,58
1761033561929,88,100,36.17,930,415,614,56
1761033561951,75,99,36.58,430,656,599,82
1761033561970,69,98,37.15,862,742,518,53
1761033561990,83,96,36.39,701,792,869,97
1761033562010,87,96,36.97,478,82,550,52
1761033562029,92,100,36.48,414,205,643,62
1761033562050,75,97,36.24,766,946,556,99
1761033562070,93,98,37.05,413,389,904,95
1761033562089,64,96,36.06,839,597,926,51
1761033562110,87,96,36.06,527,111,900,97
1761033562130,91,96,36.96,212,754,66,61
1761033562150,93,97,36.6,96,448,897,61
1761033562170,67,96,36.63,529,513,92,80
1761033562190,68,98,36.69,881,321,715,65
1761033562209,78,96,36.14,793,453,460,74
1761033562230,78,100,37.19,185,777,324,96
1761033562250,95,96,36.6,479,912,925,93
1761033562270,64,96,36.34,1,176,770,72
1761033562290,75,97,36.25,403,650,751,62
1761033562310,91,96,37.03,303,507,339,76
1761033562329,75,95,36.66,731,867,137,69
1761033562350,93,97,36.82,291,451,668,74
1761033562369,91,99,36.72,482,297,982,98
1761033562390,90,95,36.74,725,422,341,64
1761033562410,64,95,36.78,209,345,939,83
1761033562429,62,97,36.4,527,467,811,98
1761033562449,94,100,36.81,433,92,421,89
1761033562470,70,96,36.06,229,852,689,53
1761033562491,74,97,36.99,78,618,728,74
1761033562509,68,99,36.17,924,594,608,67
1761033562530,85,99,36.18,11,303,510,77
1761033562550,80,96,36.31,560,175,932,79
1761033562570,72,95,36.63,68,393,559,83
1761033562591,97,98,36.91,801,873,910,79
1761033562610,80,99,36.14,597,135,277,81
1761033562630,76,99,36.69,370,151,312,59
1761033562650,96,99,36.61,651,609,265,82
1761033562670,74,97,36.7,818,760,410,60
1761033562690,76,98,36.21,147,274,161,76
1761033562710,93,96,36.54,878,399,185,80
1761033562730,70,99,36.28,410,187,346,88
1761033562750,72,100,36.98,579,99,651,75
1761033562769,82,97,37.14,133,897,963,68
1761033562790,69,96,36.19,800,823,714,68
1761033562810,66,96,36.18,62,914,866,70
1761033562830,61,100,36.55,739,726,525,60
1761033562850,100,100,36.36,76,524,918,51
1761033562869,73,99,36.6,625,821,634,51
1761033562890,63,97,36.55,802,750,327,70
1761033562910,77,97,36.64,157,394,21,51
1761033562930,99,98,36.51,918,175,786,55
1761033562949,95,98,36.58,964,779,386,96
1761033562970,62,97,36.13,576,413,625,50
1761033562990,97,100,37.07,749,23,362,95
1761033563010,86,98,36.76,879,133,425,73
1761033563030,84,100,37.02,505,501,201,90
1761033563049,71,98,36.97,894,119,912,92
1761033563069,73,99,36.54,395,860,106,91
1761033563090,75,98,36.96,162,97,964,79
1761033563110,68,99,37.02,675,502,330,88
1761033563130,76,95,36.19,67,168,502,59
1761033563150,80,96,36.65,296,379,414,79
1761033563170,78,99,36.68,119,727,935,69
1761033563190,73,98,37.11,65,607,738,83
1761033563210,72,96,36.3,217,477,939,66
1761033563230,82,98,36.19,928,777,661,70
1761033563250,64,99,36.3,395,906,648,53
1761033563270,92,97,36.75,651,391,340,96
1761033563290,99,96,36.18,80,360,250,96
1761033563309,96,98,36.78,138,405,136,91
1761033563329,65,98,36.64,312,516,460,89
1761033563349,65,98,36,183,553,292,91
1761033563370,81,98,36.22,995,849,551,82
1761033563390,90,96,37.02,227,690,291,93
1761033563410,89,99,36.28,170,708,914,62
1761033563430,62,96,36.91,676,526,233,57
1761033563450,77,99,36.67,347,576,893,86
1761033563470,89,95,36.24,921,43,238,59
1761033563490,63,98,36.78,113,164,586,55
1761033563510,71,97,36.44,672,600,967,68
1761033563530,89,99,37.13,480,762,198,91
1761033563549,88,100,36.24,88,927,906,86
1761033563570,97,96,37.17,579,589,308,60
1761033563590,80,95,36.9,979,506,687,68
1761033563610,66,97,36.87,500,727,850,90
1761033563630,98,96,36.44,348,535,988,100
1761033563650,78,95,37.02,664,652,691,84
1761033563670,98,99,36.73,465,44,137,63
1761033563690,81,97,36.82,379,719,416,98
1761033563711,69,100,36.78,474,492,5,78
1761033563729,72,99,37,331,695,152,96
1761033563750,74,98,36.81,424,912,465,83
1761033563770,94,96,36.81,601,813,18,80
1761033563790,88,96,36.85,894,839,515,93
1761033563810,85,99,36.19,127,377,482,63
1761033563830,78,98,37.18,78,700,9,89
1761033563851,90,96,36.71,234,512,773,82
1761033563869,92,99,36.3,190,705,164,90
1761033563889,71,98,36.01,395,44,466,79
1761033563910,99,99,36.69,590,760,841,97
1761033563930,79,97,36.52,214,254,969,88
1761033563950,66,95,36.19,667,739,547,75
1761033563970,69,96,37.19,802,333,988,55
1761033563989,99,100,36.39,390,265,453,52
1761033564009,92,99,36.86,644,446,570,79
1761033564029,85,95,36.47,415,395,609,68
1761033564050,91,97,36.97,633,808,439,60
1761033564071,70,98,36.07,495,426,421,87
1761033564090,74,96,36.51,400,428,879,90
1761033564109,73,97,36.84,908,396,96,68
1761033564130,76,98,36.61,56,362,7,89
1761033564149,85,97,36.17,959,892,384,69
1761033564170,93,100,36.59,479,417,653,66
1761033564189,91,98,36.08,901,208,745,56
1761033564209,92,100,36.73,896,595,283,79
1761033564230,72,97,36.49,301,296,761,86
1761033564250,62,96,36.52,713,240,977,70
1761033564270,82,97,36.77,146,433,846,72
1761033564290,74,99,36.98,688,365,529,63
1761033564310,97,98,36.22,840,488,586,72
1761033564330,82,96,36.58,138,613,398,62
1761033564350,76,95,36.66,645,737,213,57
1761033564370,95,98,36.27,334,994,8,83
1761033564389,69,99,36.58,754,213,976,93
1761033564410,98,98,36.69,399,196,493,76
1761033564430,82,96,36.07,451,101,854,64
1761033564450,81,98,36.38,952,504,714,91
1761033564470,63,99,36.87,361,736,634,93
1761033564490,73,96,36.01,15,473,852,53
1761033564509,62,96,36.85,600,458,872,79
1761033564529,82,96,36.24,264,751,505,95
1761033564550,96,99,36.84,381,578,367,69
1761033564569,77,100,36.1,619,50,313,87
1761033564590,72,96,36.43,740,476,318,87
1761033564610,62,100,37.01,592,349,739,66
1761033564630,99,96,36.89,802,533,607,70
1761033564650,81,99,36.52,718,898,682,93
1761033564670,78,99,37.19,393,275,333,91
1761033564690,65,98,37.13,785,730,72,60
1761033564709,85,99,37.2,781,43,585,81
1761033564731,82,100,36.73,437,4,397,94
1761033564749,89,97,36.88,949,807,342,89
1761033564769,68,99,36.22,466,823,588,55
1761033564790,98,98,36.13,814,474,741,67
1761033564810,84,99,36.63,745,717,823,86
1761033564831,83,99,36.39,937,995,11,84
1761033564849,97,99,36.87,738,330,332,88
1761033564870,82,98,36.02,783,836,321,93
1761033564890,72,95,36.06,290,431,413,77
1761033564910,81,96,36.94,773,333,612,82
1761033564930,95,96,37.06,302,563,88,54
1761033564950,63,98,36.03,384,491,170,79
1761033564969,93,96,36.67,61,797,87,58
1761033564990,81,96,37.14,655,239,290,61
1761033565010,89,99,36.66,473,648,44,64
1761033565030,97,97,36.78,824,777,112,99
1761033565049,69,98,36.75,548,157,447,94
1761033565070,95,98,36.12,276,559,780,74
1761033565091,95,99,36.42,326,748,431,82
1761033565110,87,97,36.23,120,275,899,55
1761033565130,64,97,36.84,644,78,212,82
1761033565150,76,97,36.21,1,719,325,55
1761033565169,82,99,36.88,482,84,389,75
1761033565190,77,100,36.34,649,695,431,65
1761033565210,92,99,37.09,682,26,996,57
1761033565230,87,100,36.51,13,470,428,80
1761033565250,72,98,36.59,991,124,383,62
1761033565270,97,96,36.36,618,723,794,76
1761033565290,66,95,36.16,52,194,84,67
1761033565309,69,97,36.2,522,150,17,64
1761033565331,82,97,37.13,58,475,767,53
1761033565349,95,96,36.46,196,670,668,89
1761033565370,98,100,36.19,749,930,642,68
1761033565390,78,97,36.1,708,20,333,89
1761033565410,71,97,36.42,263,569,284,81
1761033565430,96,99,37.1,615,413,983,72
1761033565450,87,98,36.68,444,718,979,62
1761033565471,81,99,36.36,500,634,651,75
1761033565489,80,97,36.32,103,959,352,59
1761033565509,79,100,36.29,831,661,118,55
1761033565530,96,98,36.95,371,888,677,74
1761033565550,94,98,36.34,896,920,619,62
1761033565570,99,98,36.66,760,209,547,61
1761033565590,100,98,36.16,648,668,106,97
1761033565610,61,97,36.64,883,856,972,60
1761033565629,94,95,36.3,138,47,448,87
1761033565649,98,99,36.51,183,142,268,61
1761033565670,91,99,36.63,394,952,680,86
1761033565690,91,99,36.1,66,984,909,100
1761033565709,87,99,36.6,959,151,199,77
1761033565729,89,100,36.55,955,337,81,72
1761033565750,81,98,36.84,67,820,127,86
1761033565769,99,98,36.95,16,147,47,80
1761033565789,100,97,36.1,805,454,231,64
1761033565810,79,95,36.13,870,604,203,72
1761033565830,69,99,37.11,710,675,672,91
1761033565849,69,96,36.51,320,377,527,97
1761033565871,98,97,37.16,280,193,122,85
1761033565890,64,97,37.03,342,184,219,79
1761033565910,65,95,36.03,745,782,194,71
1761033565930,85,98,36.43,618,120,841,69
1761033565949,82,99,36.06,561,907,813,98
1761033565970,70,96,36.76,286,871,620,75
1761033565990,82,98,37.12,153,589,75,87
1761033566010,91,98,36.99,639,80,205,82
1761033566030,82,96,36.26,928,110,721,80
1761033566050,69,100,37.14,628,881,325,67
1761033566069,78,97,36.85,946,140,260,61
1761033566093,71,99,37.08,877,414,312,66
1761033566111,92,96,36.32,983,75,279,60
1761033566129,89,100,36.59,122,529,800,83
1761033566149,82,99,37,760,879,826,98
1761033566170,82,97,36.79,246,416,807,86
1761033566190,64,96,37.18,955,224,93,72
1761033566211,92,97,36.57,35,345,738,84
1761033566229,82,98,36.4,157,217,852,77
1761033566250,98,100,36.26,284,899,887,77
1761033566270,67,99,36.2,824,98,532,96
1761033566290,67,97,36.87,179,22,328,68
1761033566310,67,99,36.28,122,911,504,55
1761033566330,94,98,36.33,863,495,274,62
1761033566349,66,97,36.94,365,957,438,53
1761033566370,97,100,36.18,731,600,624,90
1761033566389,68,96,36.27,374,158,258,53
1761033566411,100,100,36.23,342,152,14,69
1761033566429,76,96,36.92,249,29,728,81
1761033566449,76,97,36.2,84,125,839,89
1761033566469,72,98,36.11,199,589,539,71
1761033566489,71,95,37.02,972,208,939,83
1761033566510,63,98,36.86,795,682,653,69
1761033566530,77,96,36.02,376,547,437,61
1761033566550,91,95,36.12,477,251,692,85
1761033566571,81,99,37.19,141,525,635,52
1761033566589,63,100,36.98,651,433,240,80
1761033566610,96,98,36.3,217,546,732,95
1761033566629,97,95,36.48,744,415,554,83
1761033566649,93,95,36.79,783,320,944,61
1761033566670,66,97,36.09,358,436,380,57
1761033566690,64,100,36.13,774,52,614,77
1761033566710,94,98,36.77,121,797,884,50
1761033566730,76,98,36.58,358,725,939,89
1761033566750,63,97,36.73,54,718,135,72
1761033566769,70,98,36.7,264,187,547,56
1761033566790,78,100,36.84,907,29,85,92
1761033566810,76,95,36.85,538,418,521,83
1761033566830,74,97,36.12,461,467,997,71
1761033566850,67,99,36.14,749,562,344,89
1761033566869,78,99,36.3,890,294,363,83
1761033566890,97,98,37.1,0,920,263,51
1761033566911,69,95,36.87,746,78,529,90
1761033566928,69,96,37.19,926,214,598,76
1761033566950,92,98,36.83,272,258,505,86
1761033566970,98,99,36.25,670,571,487,81
1761033566990,91,97,36.99,327,442,128,93
1761033567010,68,97,36.5,843,252,156,100
1761033567029,77,96,36.95,650,361,215,96
1761033567050,80,96,36.58,479,246,277,61
1761033567069,75,98,36.84,401,202,976,64
1761033567091,74,99,37.11,773,410,698,98
1761033567108,97,95,37,912,158,73,66
1761033567131,78,97,36.06,951,248,456,89
1761033567149,65,99,36.64,540,896,54,59
1761033567169,79,100,37.19,158,104,589,93
1761033567189,83,99,36.91,225,519,973,71
1761033567210,93,97,36.27,60,635,345,59
1761033567230,62,97,36.04,708,156,576,87
1761033567250,63,95,37.19,637,481,208,65
1761033567270,82,96,36.02,368,240,618,67
1761033567290,70,96,36.83,769,162,502,55
1761033567311,94,97,36.27,479,309,532,85
1761033567329,92,98,36.37,69,621,633,51
1761033567349,85,99,36.55,382,353,737,75
1761033567369,92,96,36.2,740,590,63,66
1761033567390,96,98,36.83,729,820,110,72
1761033567410,68,99,36.88,35,272,882,74
1761033567430,64,96,36.67,250,612,805,95
1761033567450,97,96,36.73,933,336,214,51
1761033567469,71,100,36.65,188,590,649,86
1761033567489,85,98,36.19,217,699,260,69
1761033567510,84,95,36.49,20,657,698,51
1761033567530,67,100,37.09,220,612,540,64
1761033567549,97,96,36.89,67,342,739,53
1761033567570,66,98,36.8,518,436,610,56
1761033567590,64,96,36.79,161,350,693,64
1761033567610,74,98,36.01,808,744,480,89
1761033567630,74,100,36.77,794,233,218,75
1761033567650,94,97,36.8,537,610,858,51
1761033567670,99,97,36.78,435,285,755,78
1761033567690,97,100,36.32,187,506,383,65
1761033567710,67,99,36.78,751,736,684,64
1761033567730,80,99,37.19,772,993,783,76
1761033567751,72,100,36.85,138,202,491,69
1761033567769,99,95,36.01,402,548,107,53
1761033567790,77,98,36.25,561,875,909,65
1761033567810,95,100,36.83,902,204,735,91
1761033567830,86,100,36.91,773,262,910,89
1761033567850,90,97,37.19,581,19,267,61
1761033567870,95,96,36.11,130,167,578,83
1761033567890,88,97,36.6,167,488,274,81
1761033567910,75,97,36.53,381,91,710,99
1761033567929,71,100,36.27,242,818,591,61
1761033567949,75,99,36.12,252,421,298,97
1761033567970,79,99,37.05,837,580,911,61
1761033567989,61,99,36.88,771,624,852,70
1761033568010,66,96,37.18,869,568,63,91
1761033568030,76,97,36.06,108,962,443,64
1761033568050,88,96,36.28,809,908,429,59
1761033568070,72,97,36.67,700,745,325,78
1761033568090,90,100,36,114,187,881,51
1761033568110,85,96,36.36,740,949,666,51
1761033568129,97,95,36.34,463,780,801,72
1761033568149,94,97,36.27,816,929,816,72
1761033568170,91,99,36.04,774,601,296,75
1761033568190,60,95,36.34,930,822,442,86
1761033568210,97,98,37.09,992,965,725,78
1761033568230,79,96,36.42,208,537,643,54
1761033568250,77,98,36.85,697,728,400,93
1761033568270,93,96,37.11,183,696,172,92
1761033568290,70,97,37.04,478,645,448,69
1761033568310,64,96,36.55,854,224,968,99
1761033568330,83,98,36.63,12,974,651,84
1761033568350,97,96,36.86,241,769,364,61
1761033568370,66,98,37.02,184,433,98,91
1761033568390,81,96,36.95,406,13,518,92
1761033568410,61,95,36.12,983,943,133,92
1761033568430,100,98,37.03,612,92,242,58
1761033568449,92,98,36.18,368,582,725,76
1761033568470,83,97,36.57,432,127,653,63
1761033568490,70,96,36.87,25,994,30,63
1761033568510,87,97,36.59,909,886,929,68
1761033568530,82,97,36.4,90,290,995,51
1761033568550,77,96,36.44,219,447,877,87
1761033568570,90,97,36.3,212,924,291,70
1761033568590,97,96,36.07,679,305,989,94
1761033568610,98,96,36.83,295,535,366,97
1761033568630,69,96,36.76,351,224,524,82
1761033568650,90,96,36.23,269,934,617,70
1761033568670,62,99,36.28,308,496,454,69
1761033568690,66,97,36.66,257,682,423,55
1761033568709,98,96,36.14,406,307,472,56
1761033568730,80,97,36.11,994,462,168,93
1761033568750,98,100,37.06,202,947,27,88
1761033568769,96,98,36.83,264,226,650,51
1761033568791,72,100,36.47,637,717,225,53
1761033568809,63,99,36.59,255,484,564,76
1761033568830,78,99,36.95,303,777,145,75
1761033568850,63,97,36.32,49,546,329,71
1761033568869,68,98,36.85,220,526,58,90
1761033568890,73,100,36.37,413,745,160,91
1761033568910,71,96,36.64,308,391,652,55
1761033568930,79,96,36.06,726,659,424,64
1761033568950,93,98,36.36,536,431,183,54
1761033568970,69,96,37.06,478,226,974,57
1761033568990,88,96,36.74,563,731,171,54
1761033569010,67,98,36.63,932,949,573,99
1761033569030,90,97,36,178,232,534,75
1761033569050,69,99,36.2,708,788,982,87
1761033569069,73,97,37.01,81,945,559,89
1761033569091,70,96,36.61,205,650,126,54
1761033569109,78,97,36.97,706,428,658,82
1761033569131,81,96,37.11,656,348,149,57
1761033569150,67,98,36.6,469,78,887,80
1761033569169,65,96,36.15,481,672,538,58
1761033569189,63,98,36.14,308,614,915,100
1761033569210,69,96,36.86,330,533,586,90
1761033569230,61,100,36.27,825,393,30,87
1761033569250,87,99,36.83,644,590,893,100
1761033569270,91,98,37.06,472,183,575,65
1761033569290,76,99,36.16,152,313,109,64
1761033569310,63,99,36.31,483,759,641,88
1761033569330,63,99,37.04,98,953,652,95
1761033569350,73,96,36.8,191,596,610,82
1761033569370,91,96,36.47,930,330,138,56
1761033569390,95,100,37.2,142,476,691,91
1761033569410,68,98,37.18,671,148,629,83
1761033569430,67,98,36.32,805,97,834,66
1761033569450,76,95,36.64,308,921,578,87
1761033569470,77,98,36.88,515,341,46,57
1761033569490,68,95,36.31,526,390,92,88
1761033569510,62,97,37.02,566,423,114,59
1761033569529,86,97,36.21,891,309,290,61
1761033569550,74,98,36.11,445,820,851,66
1761033569570,71,98,36.7,507,971,65,84
1761033569591,96,96,36.94,399,996,479,92
1761033569609,76,100,37.18,54,620,56,81
1761033569629,97,97,36.67,820,427,181,53
1761033569650,82,99,36.11,205,325,396,89
1761033569669,74,95,36.11,579,898,361,76
1761033569689,73,98,36.46,368,641,0,96
1761033569709,62,95,36.72,63,589,702,89
1761033569729,75,100,36.38,502,138,69,96
1761033569750,73,100,36.19,423,430,496,78
1761033569770,68,96,37.04,757,617,277,63
1761033569790,92,97,36.53,298,800,490,96
1761033569810,88,99,36.64,808,581,619,87
1761033569830,72,97,36.5,713,105,828,65
1761033569850,70,96,37.18,413,219,130,81
1761033569870,75,99,37.14,133,312,384,75
1761033569890,90,98,37.17,137,206,552,82
1761033569910,68,100,36.79,214,666,485,84
1761033569930,94,100,36.35,223,295,638,78
1761033569950,84,99,36.84,840,329,105,55
1761033569969,65,98,36,551,755,378,58
1761033569990,90,97,37.11,93,230,980,85
1761033570010,85,98,36.38,921,952,461,61
1761033570030,88,97,36.55,212,842,46,93
1761033570050,65,95,36.13,509,164,10,50
1761033570069,65,96,36.57,151,190,85,73
1761033570089,100,100,36.93,250,731,999,99
1761033570109,78,100,37.09,382,485,511,77
1761033570130,81,99,36.81,333,491,941,58
1761033570150,88,100,37.14,822,800,56,66
1761033570170,89,96,36.06,106,857,137,99
1761033570190,89,100,36.08,902,865,591,75
1761033570210,91,100,37.11,184,52,879,60
1761033570229,79,99,36.1,461,830,886,61
1761033570250,90,100,36.99,221,712,75,61
1761033570270,97,98,36.29,234,666,519,70
1761033570290,78,97,37.06,578,387,20,71
1761033570310,69,98,36.96,847,912,484,83
1761033570330,93,99,36.33,790,828,677,74
1761033570350,63,97,36.63,273,560,323,89
1761033570370,63,97,36.44,808,420,552,94
1761033570390,92,98,36.29,332,274,142,63
1761033570410,91,98,36.33,988,68,474,55
1761033570429,74,99,37.14,686,56,799,70
1761033570450,92,96,36.38,206,674,420,67
1761033570470,85,98,37.03,99,646,31,70
1761033570489,82,98,36.81,4,756,331,92
1761033570511,72,99,36.1,969,85,975,97
1761033570530,62,99,36.64,938,965,466,52
1761033570550,91,99,36.52,533,964,448,55
1761033570570,92,98,37.08,806,677,774,98
1761033570589,83,95,36.45,288,968,20,87
1761033570610,95,97,37.13,234,797,552,83
1761033570630,81,99,36.42,827,986,270,85
1761033570650,74,96,37.06,12,204,928,80
1761033570670,68,99,36.76,480,125,377,65
1761033570690,75,97,36.72,492,579,190,57
1761033570709,97,95,36.76,966,388,103,88
1761033570730,60,99,36.79,375,907,268,93
1761033570750,74,96,36.94,259,382,991,84
1761033570769,79,98,36.26,701,922,553,88
1761033570791,61,99,36.25,902,6,594,69
1761033570809,89,95,36.08,362,268,252,71
1761033570830,71,100,36.36,135,732,703,82
1761033570850,94,98,37.14,80,276,201,60
1761033570870,65,98,36.2,370,204,876,72
1761033570890,77,98,36.31,744,598,821,72
1761033570910,90,99,36.06,653,893,508,57
1761033570930,68,98,37.1,714,720,859,82
1761033570949,98,98,37,856,394,930,51
1761033570970,64,96,36.05,467,506,484,62
1761033570990,93,99,36.53,120,987,942,76
1761033571009,75,99,37.01,359,938,158,81
1761033571030,94,96,36.3,394,648,106,60
1761033571050,65,98,36.35,957,528,390,55
1761033571070,90,100,36.88,525,213,559,79
1761033571090,85,97,36.93,671,365,451,73
1761033571110,97,96,36.72,613,560,580,68
1761033571130,88,95,36.47,972,690,939,71
1761033571150,88,95,36.05,854,415,775,99
1761033571170,99,97,36.79,84,479,14,84
1761033571189,87,99,36.19,222,713,97,98
1761033571211,93,97,36.36,442,496,119,78
1761033571229,69,98,36.55,530,98,911,89
1761033571249,100,97,36.76,927,472,895,55
1761033571270,93,97,37.03,167,93,85,81
1761033571291,83,99,36.78,182,781,777,75
1761033571309,80,95,36.64,687,462,148,98
1761033571330,90,97,36.44,128,460,175,82
1761033571350,92,98,36.53,41,740,682,68
1761033571370,73,96,36.88,314,376,416,56
1761033571390,61,99,36.37,37,672,519,89
1761033571409,67,97,36,890,558,984,86
1761033571430,64,98,36.68,147,705,515,65
1761033571450,66,97,36.81,876,309,308,86
1761033571470,64,99,36.06,479,941,597,72
1761033571490,92,96,37.07,833,743,640,86
1761033571510,62,100,36.47,841,491,776,71
1761033571530,86,99,36.26,307,223,228,69
1761033571550,83,100,36.94,920,796,696,54
1761033571570,84,99,36.33,305,259,146,93
1761033571590,99,96,36.88,555,580,566,83
