ts,hr,spo2,temp,red,ir,green,battery
1761033523409,90,96,36.2,534,733,568,94
1761033523429,96,100,36.47,434,401,81,75
1761033523449,65,96,36.58,303,67,386,80
1761033523469,91,96,36.22,11,454,638,65
1761033523489,96,96,36.38,53,28,451,55
1761033523509,95,97,36.04,34,365,419,96
1761033523529,68,98,36.94,91,624,840,88
1761033523549,93,99,36.94,467,127,507,67
1761033523569,70,95,36.05,581,69,534,66
1761033523589,80,97,36.86,301,568,306,81
1761033523609,80,97,36.13,656,955,554,57
1761033523629,94,98,36.48,214,256,940,55
1761033523649,91,100,36.81,762,191,650,66
1761033523669,72,95,36.45,982,529,798,54
1761033523689,90,98,37.08,562,629,135,55
1761033523709,65,97,36.86,43,842,118,87
1761033523729,81,98,36.27,635,721,436,100
1761033523750,70,98,37.13,152,689,327,79
1761033523769,62,99,36.58,571,992,481,58
1761033523789,71,95,36.57,182,373,674,84
1761033523809,90,96,36.98,52,655,928,95
1761033523829,79,100,36.76,179,852,88,100
1761033523849,61,98,37.11,677,244,107,54
1761033523869,99,96,36.03,811,859,665,69
1761033523889,61,98,36.46,62,568,15,82
1761033523909,77,99,37.2,177,832,590,57
1761033523928,88,98,36.63,691,457,434,83
1761033523950,88,99,36.19,384,381,519,70
1761033523969,93,97,36.99,780,621,192,85
1761033523988,62,99,36.65,254,18,774,94
1761033524009,73,99,36.11,540,790,640,86
1761033524029,92,100,36.1,227,327,51,84
1761033524049,98,98,36.61,532,601,544,66
1761033524068,75,99,36.83,141,676,213,83
1761033524089,61,95,36.52,377,723,490,77
1761033524109,97,96,36.23,468,620,94,88
1761033524129,65,100,36.14,41,271,845,92
1761033524148,88,98,36.2,339,511,115,55
1761033524168,62,97,36.26,44,874,151,56
1761033524189,70,97,36.38,191,391,570,52
1761033524208,76,100,36.86,511,585,265,96
1761033524230,61,98,36.4,815,432,551,65
1761033524249,81,99,36.42,599,361,487,67
1761033524269,66,95,36.01,999,948,783,97
1761033524289,69,99,36,23,982,132,64
1761033524309,67,99,37,951,780,337,70
1761033523329,90,98,36.89,119,73,408,61
1761033523349,88,97,36.19,542,475,662,62
1761033523369,89,95,36.37,49,581,934,69
1761033523389,62,98,37.14,955,58,190,93
1761033523409,97,95,37,313,998,181,72
1761033523429,69,99,36.54,584,179,385,59
1761033523449,88,99,36,394,362,272,82
1761033523469,65,98,36.44,331,215,398,81
1761033523489,64,95,37.17,68,162,943,88
1761033523509,95,100,36.33,945,449,223,87
1761033523529,83,99,36.34,886,693,710,81
1761033523549,97,96,36.76,587,850,384,85
1761033523569,81,96,36.24,763,976,670,97
1761033523589,94,98,36.16,830,690,168,92
1761033523609,68,97,36.84,791,490,349,67
1761033523629,66,98,37.15,858,259,880,97
1761033523649,70,99,36.53,761,631,374,58
1761033523669,88,96,36.74,979,976,343,79
1761033523689,70,97,36.54,94,952,555,66
1761033523709,73,95,36.78,798,301,182,51
1761033523729,73,96,36.69,48,751,419,97
1761033523750,92,96,36.07,675,114,702,70
1761033523769,92,97,36.53,184,657,245,58
1761033523789,69,100,36.87,296,361,800,75
1761033523809,93,98,36.84,14,832,608,89
1761033523829,99,97,36.07,297,675,763,86
1761033523849,84,99,37.07,167,663,245,59
1761033523869,68,98,36.86,45,346,145,56
1761033523889,100,99,36.62,166,839,888,92
1761033523909,80,98,36.66,613,155,778,73
1761033523928,74,97,36.16,605,201,657,78
1761033523950,93,95,36.92,750,973,265,67
1761033523969,82,98,36.55,831,891,311,84
1761033523988,85,98,36.21,613,94,59,63
1761033524009,75,97,36.27,434,742,776,67
1761033524029,72,98,36.62,324,31,381,96
1761033524049,80,96,37.13,20,392,386,77
1761033524068,87,97,36.24,672,964,450,100
1761033524089,92,95,37.2,607,726,312,90
1761033524109,86,98,36.89,588,305,390,56
1761033524129,98,98,36.44,752,749,434,89
1761033524148,69,100,36.79,393,36,106,94
1761033524168,63,100,36.21,658,332,27,88
1761033524189,92,97,37.17,279,641,912,85
1761033524208,93,98,36.69,826,537,422,72
1761033524230,63,97,36.99,110,217,473,86
1761033524249,79,100,36.72,630,300,432,78
1761033524269,85,96,36.5,723,908,296,97
1761033524289,72,97,37.13,501,521,606,95
1761033524313,71,95,36.09,39,991,447,93
1761033524329,68,99,36.04,55,134,725,54
1761033524349,77,96,36.69,829,910,676,77
1761033524369,85,97,36.67,680,518,599,82
1761033524389,85,98,36.15,315,68,384,71
1761033524409,70,97,36.59,781,322,0,85
1761033524429,67,96,36.46,187,417,426,67
1761033524448,83,98,36.99,61,40,967,76
1761033524469,82,96,36.64,167,710,11,92
1761033524490,63,96,36.05,534,857,3,53
1761033524509,99,96,37.13,274,73,699,64
1761033524528,90,99,36.67,391,356,864,52
1761033524549,72,97,36.68,391,363,14,80
1761033524569,77,98,36.13,389,280,917,90
1761033524589,95,98,36.75,525,638,522,93
1761033524609,62,97,36.9,545,813,572,52
1761033524629,87,100,36.35,210,104,206,52
1761033524649,89,97,36.6,853,108,227,88
1761033524669,96,95,36.53,354,201,456,57
1761033524689,82,95,36.41,741,61,466,60
1761033524709,85,98,36.02,804,454,81,77
1761033524728,73,95,36.93,978,720,358,74
1761033524750,66,99,36.25,190,897,827,77
1761033524769,77,98,36.57,522,948,79,82
1761033524789,68,100,36.78,125,520,529,95
1761033524809,93,95,36.16,527,281,482,56
1761033524828,97,98,36.38,624,224,234,69
1761033524849,94,97,37.07,524,561,632,58
1761033524869,72,96,36.21,731,506,339,82
1761033524888,72,98,36.42,425,538,720,57
1761033524909,69,99,36.42,508,851,278,77
1761033524929,71,97,37.03,665,81,649,70
1761033524949,66,99,36.82,40,447,634,66
1761033524969,89,100,36.64,329,478,585,70
1761033524989,99,99,36.52,468,789,184,84
1761033525009,72,95,36.41,698,62,416,81
1761033525029,69,100,36.56,54,500,166,58
1761033525049,86,100,36.27,635,407,380,77
1761033525069,82,96,36.34,831,585,477,55
1761033525089,85,98,37.06,637,434,965,87
1761033525109,95,97,37.11,918,669,612,83
1761033525129,70,96,36.79,219,418,44,100
1761033525149,75,97,36.29,736,401,510,78
1761033525169,93,98,37.02,868,888,75,59
1761033525189,74,96,36.37,908,761,867,53
1761033525209,65,96,36.76,506,147,767,50
1761033525228,60,98,36.37,474,231,198,54
1761033525249,86,98,37.17,989,473,875,54
1761033525269,70,98,37.02,557,322,846,73
1761033525288,63,98,37.07,807,590,232,68
1761033525310,70,97,36.23,95,421,330,63
1761033524329,66,97,36.4,661,925,397,61
1761033524349,67,100,36.79,614,873,197,96
1761033524369,74,99,36.22,574,28,350,89
1761033524389,84,99,36.3,686,669,686,59
1761033524409,72,99,36.92,493,694,938,76
1761033524429,73,96,36.31,452,255,303,57
1761033524448,81,99,36.51,674,565,540,81
1761033524469,91,96,36.86,317,370,508,69
1761033524490,99,97,36.39,266,447,388,95
1761033524509,87,95,37.16,216,897,965,67
1761033524528,66,99,36.08,663,829,577,67
1761033524549,63,95,36.34,664,545,265,61
1761033524569,84,98,37.17,78,680,429,74
1761033524589,98,97,36.41,985,671,418,68
1761033524609,66,96,36.45,726,421,258,88
1761033524629,63,99,36.91,78,582,178,58
1761033524649,98,97,36.88,220,123,527,66
1761033524669,80,99,36.37,260,347,438,82
1761033524689,60,96,36.4,589,313,539,91
1761033524709,60,100,36.05,349,782,986,99
1761033524728,67,98,37.16,492,980,234,70
1761033524750,66,99,36.06,130,636,551,66
1761033524769,68,96,36.98,285,705,530,78
1761033524789,98,95,36.39,634,141,299,55
1761033524809,61,95,36.76,617,835,616,99
1761033524828,73,99,36.39,646,363,156,71
1761033524849,71,97,36.29,268,997,754,89
1761033524869,90,98,36.41,519,486,707,99
1761033524888,74,99,36.63,920,24,417,93
1761033524910,64,97,36.36,452,860,405,82
1761033524929,89,96,36.41,35,232,888,82
1761033524949,88,98,36.12,807,576,371,64
1761033524969,97,97,36.31,58,771,733,56
1761033524989,77,98,37.15,40,716,131,88
1761033525009,66,100,36.76,279,356,423,71
1761033525029,83,97,36.99,395,560,231,93
1761033525049,80,98,36.35,591,683,762,55
1761033525069,92,99,36.75,38,44,979,54
1761033525089,91,98,37.04,236,557,255,73
1761033525109,61,100,36.79,79,440,306,50
1761033525129,69,96,36.13,525,359,789,75
1761033525149,94,99,36.43,312,79,146,87
1761033525169,65,99,36.17,509,646,876,96
1761033525189,74,96,36.73,823,241,645,63
1761033525209,62,98,36.92,549,930,793,83
1761033525228,74,98,36.79,107,681,195,69
1761033525249,99,98,36.79,22,986,661,97
1761033525269,68,96,36.92,360,296,926,96
1761033525288,76,96,36.32,586,459,407,97
1761033525312,83,98,36.68,609,747,269,62
1761033525329,62,96,36.08,451,330,250,95
1761033525349,64,99,36.39,874,38,669,70
1761033525369,66,100,36.63,189,569,477,93
1761033525389,63,100,37.15,989,539,258,86
1761033525410,66,98,36.5,578,802,169,77
1761033525430,76,98,36.17,93,673,944,69
1761033525449,92,97,36.26,802,812,286,78
1761033525469,88,99,36.76,506,607,155,59
1761033525489,61,95,36.68,236,957,308,85
1761033525508,60,97,36.44,202,416,795,55
1761033525530,89,95,36.36,783,122,90,61
1761033525549,94,98,36.21,586,358,559,67
1761033525569,93,98,36.99,494,437,656,80
1761033525589,70,97,36.15,581,429,368,66
1761033525609,71,96,36,194,119,172,68
1761033525629,87,99,36.5,448,795,943,94
1761033525649,92,98,36.9,282,586,447,68
1761033525669,74,98,36.36,909,152,117,62
1761033525689,61,97,36.47,239,773,482,88
1761033525709,96,97,36.25,586,387,1,95
1761033525729,70,95,36.22,891,652,174,80
1761033525748,83,99,36.89,42,651,221,73
1761033525769,73,96,36.61,753,575,762,70
1761033525790,62,98,36.99,848,62,250,91
1761033525809,76,98,36.3,804,611,711,86
1761033525829,60,99,36.7,726,814,201,52
1761033525849,64,98,36.32,215,496,265,72
1761033525869,95,99,36.64,428,336,127,75
1761033525889,70,99,36.37,448,182,313,76
1761033525909,93,97,36.18,160,364,861,76
1761033525929,93,99,36.84,394,964,825,82
1761033525949,63,98,36.13,12,742,256,51
1761033525969,96,100,36.94,776,396,960,64
1761033525989,75,98,37.01,234,217,541,75
1761033526010,69,98,37.08,506,881,848,58
1761033526029,76,97,36.52,782,896,424,68
1761033526049,83,96,37.2,738,633,19,84
1761033526069,83,97,37.11,794,970,316,67
1761033526089,63,100,37.1,571,944,120,53
1761033526109,84,100,37.03,99,746,309,56
1761033526129,61,98,36.63,561,745,784,64
1761033526148,66,100,36.67,349,287,559,77
1761033526169,72,98,36.11,26,655,731,72
1761033526189,94,99,36.45,55,743,20,82
1761033526210,60,96,36.81,985,7,903,94
1761033526229,79,99,37.02,757,532,742,71
1761033526249,62,100,36.69,508,322,135,99
1761033526269,99,96,37.12,49,98,443,61
1761033526288,77,99,37.1,460,672,86,77
1761033526310,75,98,36.95,75,835,696,94
1761033525328,82,99,36.93,17,772,34,62
1761033525348,98,96,36.06,816,314,792,95
1761033525369,63,96,36.33,944,856,192,75
1761033525389,86,97,36.64,282,901,592,61
1761033525410,65,100,36.69,189,598,914,57
1761033525430,93,100,36.33,154,10,557,77
1761033525449,69,100,36.18,341,922,350,78
1761033525469,82,99,36.96,709,300,906,51
1761033525489,89,97,36.98,676,5,573,87
1761033525508,88,96,37.04,139,822,596,77
1761033525529,72,100,36.42,611,733,517,93
1761033525549,97,100,36.05,233,100,58,66
1761033525569,84,98,36.43,916,450,396,50
1761033525589,88,99,37.06,831,661,308,70
1761033525609,66,100,36.65,319,235,543,71
1761033525629,84,98,36.24,63,275,516,60
1761033525649,95,97,36.37,569,398,470,65
1761033525669,65,99,36.57,370,577,386,81
1761033525689,87,96,36.21,410,227,395,65
1761033525709,90,98,36.48,527,690,366,50
1761033525729,65,97,36.31,515,929,741,94
1761033525748,95,98,36.18,828,810,160,98
1761033525769,76,97,36.33,410,628,721,69
1761033525790,95,99,36.41,179,842,720,61
1761033525809,86,95,36.71,152,13,138,89
1761033525829,72,98,36.83,76,975,916,78
1761033525849,89,97,36.87,538,413,180,91
1761033525869,88,98,36.21,59,61,251,65
1761033525889,96,99,37.18,576,702,526,87
1761033525909,94,96,36.84,341,808,12,95
1761033525929,72,96,36.23,882,959,370,78
1761033525949,61,98,36.95,414,623,251,92
1761033525969,93,99,36.12,698,543,576,86
1761033525989,84,99,36.93,113,242,641,99
1761033526010,86,98,36.25,678,277,229,52
1761033526029,61,97,36.58,785,115,568,76
1761033526049,90,100,36.18,421,344,607,50
1761033526069,68,99,36.79,164,588,724,58
1761033526089,98,99,36.41,32,848,866,82
1761033526109,90,97,36.17,382,294,412,74
1761033526129,96,97,36.32,22,206,131,92
1761033526148,94,99,36.73,533,196,503,84
1761033526169,69,96,36.43,200,222,800,68
1761033526189,64,99,36.82,276,288,114,74
1761033526210,89,96,37.1,455,517,612,72
1761033526229,79,98,36.37,242,196,113,94
1761033526249,66,96,36.82,790,106,435,52
1761033526269,72,100,36.59,115,436,424,84
1761033526288,95,99,36.31,680,517,886,100
1761033526311,81,97,36.8,262,779,255,61
1761033526329,84,99,36.02,915,355,475,93
1761033526349,96,98,36.27,98,985,787,91
1761033526369,81,97,36.17,924,112,95,55
1761033526389,77,99,37.16,684,546,938,76
1761033526409,82,98,36.13,904,425,505,59
1761033526429,88,97,36.49,774,548,790,56
1761033526449,76,98,36.6,407,627,494,74
1761033526469,83,98,36.36,412,6,113,53
1761033526488,78,96,36.3,370,863,633,73
1761033526509,72,100,36.24,508,808,898,80
1761033526529,83,100,36.89,608,416,657,75
1761033526549,87,97,36.13,839,598,575,85
1761033526569,86,98,36.99,942,485,689,82
1761033526589,82,95,36.83,668,877,718,79
1761033526608,73,100,37.1,405,818,790,87
1761033526629,99,97,36.41,867,89,466,78
1761033526649,87,98,37.11,838,947,996,58
1761033526669,95,96,36.42,34,503,13,53
1761033526689,61,96,36.46,136,866,411,89
1761033526709,96,96,36.65,726,520,100,68
1761033526729,76,96,36.88,991,407,226,94
1761033526749,69,96,36.9,138,585,779,88
1761033526768,84,100,36.77,944,789,592,72
1761033526789,68,96,36.25,224,335,1,83
1761033526809,96,98,36.47,687,594,500,56
1761033526828,89,97,36.71,816,458,208,99
1761033526849,79,98,36.11,947,776,19,54
1761033526869,64,96,36.87,97,62,258,62
1761033526888,70,99,36.61,487,250,979,56
1761033526909,98,96,36.3,787,558,469,63
1761033526929,68,97,36.57,637,180,180,91
1761033526949,62,97,36.2,325,190,622,83
1761033526969,85,96,37.19,328,979,81,87
1761033526989,66,99,36.24,911,882,516,56
1761033527009,94,96,36.8,246,552,144,57
1761033527029,80,99,36.69,448,684,927,79
1761033527049,62,100,36.2,725,439,313,58
1761033527068,78,100,36.68,234,372,854,88
1761033527089,86,96,36.74,140,989,980,93
1761033527109,64,96,36.2,572,995,495,93
1761033527130,78,98,36.43,667,946,354,93
1761033527149,91,96,36.58,623,980,234,85
1761033527169,93,96,36.63,406,592,934,96
1761033527189,66,96,36.42,980,584,10,87
1761033527209,73,98,37.1,197,984,500,89
1761033527229,95,96,36.97,347,402,733,89
1761033527249,67,99,36.81,327,125,326,81
1761033527269,96,96,36.59,679,4,100,76
1761033527289,98,99,37.17,367,860,845,61
1761033527309,70,95,36.73,79,346,319,59
1761033526329,62,99,37.07,37,277,904,74
1761033526349,87,99,36.24,768,389,188,80
1761033526369,61,95,36.39,953,67,660,99
1761033526389,84,96,36.33,248,391,679,94
1761033526409,93,97,36.25,112,785,171,61
1761033526429,64,95,36.47,80,886,513,71
1761033526449,61,97,36.73,848,223,180,80
1761033526469,64,98,36.81,104,263,359,75
1761033526488,79,99,37.16,849,254,709,59
1761033526509,87,96,36.78,645,94,966,53
1761033526529,78,100,37.06,434,725,568,83
1761033526549,85,96,36.37,884,946,307,56
1761033526569,83,95,36.49,485,743,250,94
1761033526589,94,95,36.7,749,45,703,67
1761033526608,91,98,36.87,147,249,533,90
1761033526629,82,96,36.81,761,389,202,72
1761033526649,85,98,36.26,675,88,348,99
1761033526669,78,100,36.26,409,332,146,98
1761033526689,83,97,37.17,417,448,550,77
1761033526709,100,100,36.01,969,823,642,91
1761033526729,62,100,36.04,785,914,15,84
1761033526749,82,96,36.78,623,10,487,56
1761033526768,82,97,36.15,882,493,477,95
1761033526789,82,97,36.19,708,327,581,63
1761033526809,80,98,36.4,421,630,434,64
1761033526828,95,99,36.97,898,677,666,77
1761033526849,65,96,36.05,22,373,933,100
1761033526869,82,96,36.71,731,893,567,90
1761033526888,89,99,36.29,439,644,891,76
1761033526909,94,97,36.31,492,984,104,80
1761033526929,88,99,36.77,567,195,661,57
1761033526949,65,99,36.88,821,391,478,93
1761033526970,97,97,37.06,334,551,18,81
1761033526989,73,100,36.91,432,808,965,97
1761033527009,68,100,37.09,906,174,30,95
1761033527029,65,96,36.96,373,836,25,57
1761033527049,79,100,36.95,318,545,947,77
1761033527068,62,99,36.97,251,556,963,98
1761033527089,95,97,37.03,152,839,912,70
1761033527109,83,100,36.28,732,884,272,67
1761033527130,69,96,36.09,255,324,942,84
1761033527149,98,98,36.81,471,368,477,67
1761033527169,69,96,36.32,680,595,884,73
1761033527189,97,98,36.61,607,151,696,90
1761033527209,60,96,36.44,742,229,69,72
1761033527229,90,99,36.11,941,36,213,82
1761033527249,81,100,36.87,374,438,130,60
1761033527269,74,99,37.16,877,270,984,93
1761033527289,67,100,36.02,952,114,362,75
1761033527312,70,96,36.53,903,733,537,66
1761033527328,91,97,36.78,915,891,570,55
1761033527350,100,96,36.25,571,653,563,90
1761033527369,95,98,36.86,483,395,802,66
1761033527389,85,96,36.94,636,762,910,54
1761033527409,63,96,36.49,135,149,142,79
1761033527429,91,99,36.51,509,178,667,58
1761033527449,99,96,36.17,831,96,74,73
1761033527469,91,96,36.18,856,682,133,76
1761033527489,67,96,36.18,994,284,192,81
1761033527509,71,99,36.49,702,180,51,96
1761033527529,78,99,37.04,100,972,767,58
1761033527550,85,97,36.35,13,271,537,100
1761033527569,91,99,36.08,18,110,428,74
1761033527589,80,96,36.46,527,764,359,66
1761033527609,66,96,36.2,907,141,243,95
1761033527629,84,95,37.13,927,9,726,61
1761033527649,86,97,36.33,650,961,750,76
1761033527669,84,100,36.78,459,419,783,90
1761033527689,92,96,36.41,570,59,672,55
1761033527709,89,97,36.95,99,253,7,95
1761033527729,89,95,37.09,826,971,420,80
1761033527749,75,95,36.47,737,618,484,55
1761033527769,74,100,36.51,206,19,595,69
1761033527789,93,98,37.15,297,888,2,51
1761033527809,62,96,36.34,489,433,855,81
1761033527829,94,97,36.75,665,767,779,64
1761033527849,75,95,36.71,71,170,663,54
1761033527869,79,100,37.1,513,376,71,78
1761033527890,71,98,36.26,999,199,32,77
1761033527909,75,99,36.25,7,275,6,81
1761033527929,96,97,36.16,435,514,392,89
1761033527948,77,98,36.28,321,454,820,100
1761033527970,92,98,36.93,124,658,89,81
1761033527989,100,96,36.92,995,759,456,83
1761033528008,73,98,36.51,956,234,500,78
1761033528029,95,98,36.44,480,55,496,96
1761033528048,92,95,37.16,611,835,228,56
1761033528069,98,95,36.1,787,806,563,100
1761033528089,64,99,36.79,639,125,746,93
1761033528109,94,99,36.22,120,671,244,98
1761033528129,80,99,36.99,285,977,570,59
1761033528149,72,99,36.98,537,862,132,80
1761033528169,62,95,36.9,552,229,720,80
1761033528189,68,97,36.35,944,553,343,79
1761033528209,86,96,37.06,16,283,900,57
1761033528229,95,97,36.11,722,722,210,95
1761033528249,68,99,36.24,72,74,155,76
1761033528269,89,99,36.21,262,397,58,55
1761033528289,80,100,36.37,284,573,18,77
1761033528309,70,96,36.76,868,662,609,53
1761033527328,77,99,36.3,500,786,113,62
1761033527350,70,99,37.01,870,204,762,93
1761033527369,97,100,36.84,380,498,813,52
1761033527389,62,95,36.98,479,144,495,51
1761033527409,90,97,36.28,769,656,107,72
1761033527429,90,95,37.16,578,407,346,93
1761033527449,95,96,36.8,371,808,713,76
1761033527469,86,97,37.05,404,256,65,87
1761033527489,64,99,36.88,840,415,777,70
1761033527509,61,98,36.7,385,125,859,81
1761033527529,76,98,36.47,10,641,160,58
1761033527549,98,99,36.82,301,380,945,95
1761033527569,65,100,36.41,957,736,685,63
1761033527589,90,99,36.65,898,518,230,85
1761033527609,87,96,36.44,22,917,920,51
1761033527629,79,97,37.14,678,978,876,90
1761033527649,61,97,36.33,317,39,586,84
1761033527669,93,96,36.34,788,506,191,67
1761033527689,96,96,37.02,299,187,281,61
1761033527709,63,98,36.12,219,32,156,60
1761033527729,86,95,36.5,627,817,758,55
1761033527749,80,98,36.99,430,172,659,73
1761033527769,83,99,37.18,295,709,938,89
1761033527789,83,97,36.75,177,32,754,97
1761033527809,94,100,36.92,747,514,683,54
1761033527829,99,98,36.48,96,101,470,51
1761033527849,87,95,36.5,405,13,214,95
1761033527869,63,98,36.5,806,767,374,84
1761033527889,93,99,36.97,391,816,901,98
1761033527909,84,98,36.78,452,464,872,89
1761033527929,85,96,36.65,661,147,264,89
1761033527948,74,98,36.42,493,287,892,99
1761033527970,96,96,36.33,304,591,734,53
1761033527989,78,99,36.11,336,371,490,64
1761033528008,85,100,36.84,314,929,310,87
1761033528029,79,96,37.06,24,851,169,57
1761033528048,77,99,36.76,732,134,93,65
1761033528069,92,96,36.31,569,413,462,50
1761033528089,84,95,36.74,712,656,686,58
1761033528109,86,97,37.12,433,78,661,93
1761033528129,89,99,36.74,98,284,88,82
1761033528149,97,96,36.24,922,693,600,97
1761033528169,66,95,36.61,153,767,34,63
1761033528189,63,97,36.61,388,436,849,61
1761033528209,67,100,36.34,57,190,220,98
1761033528229,65,98,36.74,535,941,370,55
1761033528249,83,96,36.63,133,400,10,92
1761033528269,69,97,36.24,795,185,849,54
1761033528289,95,99,36.64,209,350,655,53
1761033528310,75,97,36.06,112,45,90,52
1761033528329,63,100,36.58,434,241,726,54
1761033528349,62,97,37.18,113,96,971,52
1761033528369,69,97,36.81,46,860,84,99
1761033528389,98,97,36.62,289,634,59,66
1761033528408,86,97,36.81,587,722,563,99
1761033528429,72,100,36.62,257,915,269,60
1761033528449,70,97,36.92,301,735,897,75
1761033528469,95,98,36.53,131,302,331,57
1761033528489,93,97,37.14,796,870,612,71
1761033528509,91,97,37.12,414,648,129,59
1761033528528,71,99,36.61,908,478,734,51
1761033528549,71,98,36.5,224,529,131,55
1761033528569,77,98,36.67,384,534,282,71
1761033528589,90,96,36.33,763,35,376,95
1761033528609,71,97,37.12,579,651,560,85
1761033528628,72,97,36.59,295,930,810,87
1761033528649,72,98,36.82,291,991,143,70
1761033528668,97,98,37.06,653,34,933,66
1761033528689,88,95,36.34,536,875,952,96
1761033528708,92,99,36.39,85,467,750,52
1761033528729,93,99,36.86,569,606,339,78
1761033528750,75,96,37.07,874,156,917,96
1761033528769,79,96,36.88,656,419,108,58
1761033528789,68,97,36.31,951,264,46,92
1761033528809,90,97,36.78,44,680,584,85
1761033528829,80,96,36.04,93,830,744,70
1761033528849,90,98,36.21,828,536,627,75
1761033528869,85,96,37.1,639,843,966,79
1761033528889,98,96,36.43,595,576,769,83
1761033528909,70,96,36.03,560,930,740,97
1761033528929,68,95,36.51,978,137,739,61
1761033528949,64,96,36.58,414,76,460,55
1761033528969,81,95,37.18,22,565,482,72
1761033528988,79,96,37.05,890,25,263,55
1761033529009,64,98,36.39,450,71,807,61
1761033529029,88,96,36.27,758,376,417,87
1761033529049,68,96,36.81,79,312,530,59
1761033529068,93,99,36.88,744,209,892,94
1761033529089,79,98,37.04,456,394,54,72
1761033529110,90,97,36.48,295,67,51,78
1761033529129,60,95,36.09,731,958,683,65
1761033529148,83,96,37.12,115,724,586,82
1761033529169,82,97,36.5,348,275,815,77
1761033529189,60,95,36.39,640,459,844,95
1761033529210,88,96,37.09,427,903,244,66
1761033529229,96,98,37.17,228,625,919,59
1761033529249,93,97,37.16,154,102,160,85
1761033529269,91,98,36.64,261,545,182,84
1761033529289,69,98,36.83,566,988,645,73
1761033529309,86,99,36.75,90,660,71,70
1761033528329,76,97,36.13,822,132,27,98
1761033528349,76,96,37.09,979,413,624,99
1761033528369,71,97,36.42,821,50,913,61
1761033528389,65,95,36.91,423,434,496,70
1761033528408,61,96,36.8,552,938,745,54
1761033528429,67,98,36.85,53,90,90,84
1761033528449,68,100,36.95,302,184,533,75
1761033528469,96,96,36.55,564,588,168,88
1761033528489,61,96,36.71,120,385,836,53
1761033528509,91,97,36.03,433,22,321,88
1761033528528,90,99,36.14,237,769,476,99
1761033528549,86,100,36.66,888,156,97,76
1761033528569,88,96,36.85,970,367,97,90
1761033528589,85,98,37.07,6,429,850,93
1761033528609,79,99,36.09,695,687,9,82
1761033528628,71,99,36.47,80,131,49,97
1761033528649,83,97,36.65,296,863,658,57
1761033528668,85,100,36.56,951,245,153,61
1761033528689,74,99,36.66,196,187,489,50
1761033528708,73,99,36.93,369,692,124,72
1761033528729,73,99,36.62,20,788,553,63
1761033528749,70,96,36.42,294,669,444,92
1761033528769,79,99,36.49,838,202,111,60
1761033528789,63,97,36.89,39,688,770,68
1761033528809,72,98,36.62,364,41,608,95
1761033528829,96,99,36.86,530,577,2,82
1761033528849,96,98,36.43,831,532,453,80
1761033528869,71,95,36.91,200,835,326,69
1761033528889,72,97,36.96,463,1,392,68
1761033528909,80,98,37.13,505,419,166,57
1761033528929,84,96,37.07,169,668,499,82
1761033528949,73,97,36.64,221,859,18,51
1761033528969,99,98,36.5,576,606,208,61
1761033528988,83,99,37.15,710,24,881,69
1761033529009,75,98,36.1,677,634,339,75
1761033529029,82,96,36.66,382,858,417,55
1761033529049,75,99,36.45,882,856,228,96
1761033529068,94,97,36.16,534,79,181,62
1761033529089,84,98,36.36,898,264,760,87
1761033529110,90,97,36.92,912,672,603,52
1761033529129,63,99,36.36,259,494,767,58
1761033529148,67,99,37.01,894,397,429,56
1761033529169,66,99,36.81,300,27,0,60
1761033529189,64,96,37.14,595,556,795,50
1761033529210,81,96,36.38,153,66,883,77
1761033529229,77,98,36.68,384,823,961,59
1761033529249,68,97,36.11,284,932,203,73
1761033529269,99,97,36.49,674,924,171,57
1761033529289,79,99,36.56,136,778,781,87
1761033529310,79,99,36.04,984,878,746,91
1761033529328,83,98,36.96,300,10,585,77
1761033529349,99,98,36.99,680,346,882,94
1761033529368,60,95,37.15,145,127,323,90
1761033529389,83,97,36.39,353,816,654,89
1761033529409,89,97,36.48,148,604,896,62
1761033529428,75,95,36.03,714,29,796,56
1761033529449,70,95,36.82,534,809,527,93
1761033529469,96,100,36.78,126,681,812,76
1761033529489,78,97,37.18,948,913,103,89
1761033529509,62,96,36.71,608,619,178,95
1761033529529,81,99,36.46,811,221,838,92
1761033529549,81,95,36.16,591,781,821,63
1761033529568,71,99,36.64,80,340,312,67
1761033529589,70,98,36.97,1,396,60,65
1761033529609,90,97,36.83,590,100,534,58
1761033529629,92,99,37.17,296,658,910,89
1761033529649,60,96,36.6,500,608,879,69
1761033529669,66,95,37.1,109,836,589,78
1761033529689,83,99,36.92,788,932,442,89
1761033529709,74,99,36.49,770,641,706,60
1761033529729,70,96,37.17,547,858,331,73
1761033529749,88,96,36.54,574,851,105,88
1761033529770,99,96,36.62,504,779,959,68
1761033529788,61,97,36.16,76,310,74,89
1761033529809,88,99,36.52,531,810,631,62
1761033529828,98,98,36.65,921,437,63,65
1761033529849,63,98,36.15,717,490,475,53
1761033529869,82,99,36.23,410,671,631,53
1761033529889,65,100,37.15,922,916,492,89
1761033529908,88,97,36.46,404,418,443,61
1761033529929,77,97,36.21,486,153,295,90
1761033529949,87,98,36.74,289,462,431,65
1761033529970,99,96,36.86,550,21,357,67
1761033529989,98,95,37.2,214,114,95,83
1761033530009,96,99,37.01,564,557,853,98
1761033530029,99,97,36.18,88,174,327,71
1761033530049,64,99,36.7,999,100,99,66
1761033530069,82,100,36.43,280,138,430,67
1761033530088,80,95,37.04,909,307,487,62
