ts,hr,spo2,temp,red,ir,green,battery
1761033545333,99,96,36.07,104,32,883,98
1761033545353,83,98,36.85,444,849,626,78
1761033545372,74,99,36.69,220,654,333,82
1761033545393,77,97,36.18,580,984,695,64
1761033545413,70,95,36.06,141,647,906,76
1761033545434,81,97,36.65,753,867,490,54
1761033545453,79,97,36.51,254,367,343,64
1761033545473,85,96,36.97,347,886,748,50
1761033545493,80,99,36.93,541,596,85,53
1761033545513,97,98,36.84,864,612,0,82
1761033545533,68,98,37.18,995,952,931,71
1761033545553,94,98,36.51,435,293,4,82
1761033545572,85,99,36.83,122,726,174,68
1761033545593,70,97,37.15,117,257,988,56
1761033545613,69,99,37.07,661,312,897,67
1761033545633,74,97,37.05,772,727,50,73
1761033545653,66,98,36.96,136,897,332,83
1761033545672,61,100,36.29,495,232,464,51
1761033545693,84,96,36.59,16,689,304,59
1761033545713,84,98,37.05,292,247,884,67
1761033545733,94,96,37.16,818,609,148,75
1761033545753,78,99,36.28,150,760,20,93
1761033545773,86,98,36.77,926,197,825,90
1761033545793,65,97,36.07,824,582,890,95
1761033545813,96,97,36.09,787,175,789,74
1761033545833,69,95,36.9,282,176,938,55
1761033545853,69,100,37.09,107,216,486,86
1761033545874,71,100,36.19,370,416,86,76
1761033545893,72,97,36.06,642,633,646,56
1761033545913,69,98,36.95,463,100,564,62
1761033545932,80,96,36.7,820,918,869,87
1761033545953,63,99,36.24,571,140,885,94
1761033545973,71,99,37.19,803,898,576,96
1761033545992,71,99,36.18,457,952,230,62
1761033546012,90,96,36.71,126,247,844,84
1761033546033,67,96,37.06,471,799,137,66
1761033546053,91,97,36.5,849,232,393,53
1761033546073,88,98,37.1,140,289,890,95
1761033546093,95,98,36.51,868,598,907,85
1761033546113,68,96,36.23,125,880,567,67
1761033546133,86,96,36.59,702,407,67,95
1761033546153,65,97,36.18,447,127,188,97
1761033546173,95,96,36.07,484,748,250,99
1761033546193,84,100,36.71,609,117,261,79
1761033546213,82,99,36.24,475,397,850,60
1761033546232,85,99,36.03,807,474,523,60
1761033546253,84,95,36.75,392,697,204,95
1761033546273,86,97,36.2,26,821,765,75
1761033546293,95,99,36.08,764,65,579,68
1761033546313,68,97,36.8,937,676,521,52
1761033546333,63,99,36.14,554,953,481,92
1761033546353,96,99,36.04,708,45,975,81
1761033546373,99,100,36.75,363,415,910,79
1761033546392,71,97,36.85,678,921,41,74
1761033546414,66,97,36.05,678,497,871,57
1761033546433,87,97,36.24,894,866,380,55
1761033546453,91,100,36.52,792,621,399,78
1761033546472,97,97,36.47,88,869,948,73
1761033546493,97,99,36.58,951,662,776,76
1761033546513,75,98,36.8,362,969,864,54
1761033546533,67,99,36.89,390,806,932,82
1761033546553,80,97,37.04,46,608,718,52
1761033546573,71,96,36.17,101,209,965,73
1761033546593,90,100,36.94,45,356,120,51
1761033546613,70,96,36.24,564,102,780,69
1761033546633,85,97,37.13,170,482,142,57
1761033546653,85,95,36.48,59,178,8,79
1761033546673,96,96,36.65,562,953,555,50
1761033546694,91,97,36.65,551,331,971,88
1761033546713,85,98,36.06,972,54,823,98
1761033546733,74,97,36.92,125,862,387,93
1761033546753,91,100,36.93,75,959,935,50
1761033546772,96,97,37.04,902,434,702,65
1761033546793,68,96,37,309,285,468,76
1761033546813,94,100,36.71,143,183,640,57
1761033546833,99,100,36.65,703,353,44,80
1761033546853,67,97,36.98,537,913,48,66
1761033546873,88,99,36.83,481,871,185,80
1761033546893,67,96,36.33,505,98,7,98
1761033546913,96,100,37.16,848,780,922,51
1761033546931,62,99,36.88,415,67,239,70
1761033546953,79,96,37.05,127,429,577,56
1761033546973,84,100,36.59,2,936,966,58
1761033546993,77,97,36.31,988,453,211,99
1761033547013,84,98,36.94,165,870,981,70
1761033547033,97,96,36.97,771,619,296,58
1761033547054,93,98,37.14,44,743,955,82
1761033547073,91,99,36.39,945,568,353,88
1761033547092,94,98,36.23,651,738,269,58
1761033547113,86,98,36.81,492,906,344,97
1761033547133,98,100,36.49,255,219,177,58
1761033547153,80,97,37.19,865,154,106,95
1761033547173,74,99,36.51,961,738,697,88
1761033547193,89,98,36.5,717,653,668,54
1761033547213,73,98,36.17,39,11,661,76
1761033547233,93,96,36.87,97,934,949,85
1761033547253,86,97,36.13,487,974,36,57
1761033547272,77,97,37,283,335,910,89
1761033547293,99,97,36.37,124,946,192,63
1761033547313,83,99,36.62,682,655,69,93
1761033547333,64,95,37.19,288,406,919,99
1761033547353,63,98,36.27,699,576,712,84
1761033547373,84,96,36.73,106,686,412,58
1761033547393,84,96,36.96,183,714,703,75
1761033547413,64,99,36.23,644,866,635,86
1761033547432,63,100,36.38,93,469,163,71
1761033547453,92,99,37.02,711,590,939,51
1761033547473,66,100,36.1,300,430,780,77
1761033547493,97,98,36.93,594,548,320,51
1761033547513,71,99,36.73,736,309,329,90
1761033547533,94,96,37.01,177,144,750,94
1761033547553,81,96,36.21,875,990,578,83
1761033547573,95,99,36.14,666,943,801,99
1761033547593,99,99,36.22,61,89,948,96
1761033547614,71,97,36.37,10,668,268,64
1761033547633,70,97,36.12,616,79,729,68
1761033547653,74,100,37.13,537,961,130,87
1761033547673,64,100,36.4,843,231,12,89
1761033547693,98,95,36.78,164,530,580,82
1761033547713,97,98,36.26,915,859,869,60
1761033547733,64,96,36.57,490,819,254,67
1761033547753,80,100,37,127,808,987,59
1761033547773,76,97,36.94,54,917,350,78
1761033547793,95,99,36.59,610,80,449,65
1761033547813,65,98,37.11,228,791,749,57
1761033547833,97,99,36.49,16,39,571,88
1761033547853,69,98,37.05,402,8,972,95
1761033547873,96,99,36.7,44,714,630,71
1761033547893,85,99,37.09,5,937,655,71
1761033547913,90,98,36.82,458,505,971,89
1761033547933,69,97,36.76,301,711,825,87
1761033547953,75,100,36.81,55,967,621,96
1761033547973,98,99,36.82,478,851,303,50
1761033547993,88,95,36.83,353,946,797,72
1761033548013,62,96,36.94,92,292,589,55
1761033548033,64,95,36.54,368,8,634,63
1761033548053,99,97,36.47,876,649,522,92
1761033548073,82,98,36.27,62,616,957,83
1761033548093,76,97,36.84,640,351,532,53
1761033548113,95,97,36.67,441,596,33,58
1761033548133,86,98,36.96,240,246,89,64
1761033548153,64,96,37.14,45,829,750,53
1761033548173,80,99,37.11,915,340,716,61
1761033548193,83,98,36.71,77,811,668,71
1761033548213,80,98,36.65,587,911,489,62
1761033548233,78,98,36.49,147,434,506,75
1761033548253,75,96,36.52,466,28,367,71
1761033548273,72,96,36.55,464,24,247,90
1761033548293,60,97,36.05,263,775,747,96
1761033548314,81,97,37.11,333,121,171,85
1761033548332,66,97,36.65,239,169,15,52
1761033548353,75,100,37.09,257,64,611,89
1761033548373,90,99,36.8,60,220,284,59
1761033548393,99,97,36.45,317,548,340,86
1761033548413,63,100,36.88,502,579,950,69
1761033548433,68,99,36.51,965,466,666,68
1761033548453,96,99,37,549,408,83,69
1761033548472,79,99,37.15,479,837,124,57
1761033548493,83,99,37.05,51,123,72,54
1761033548513,89,99,36.26,998,823,147,88
1761033548533,95,96,36.3,715,69,745,70
1761033548553,86,96,36.83,549,399,259,65
1761033548573,71,95,36.23,543,589,495,62
1761033548593,87,99,36.04,281,30,272,84
1761033548613,73,96,36.96,483,771,906,92
1761033548634,69,99,37.16,910,30,220,93
1761033548653,62,97,36.62,18,947,549,57
1761033548674,82,99,36.55,177,821,828,92
1761033548693,61,100,36.24,517,635,769,80
1761033548713,87,97,36.03,17,428,367,51
1761033548733,68,100,36.58,362,368,290,85
1761033548752,72,100,36.65,937,23,743,60
1761033548773,86,95,36.31,133,394,664,94
1761033548793,88,96,36.45,874,948,60,74
1761033548813,80,97,36.15,902,361,935,75
1761033548832,90,97,36.96,31,168,283,99
1761033548853,61,98,36.98,376,41,244,95
1761033548874,96,99,36.65,294,566,464,84
1761033548893,80,99,36.31,273,692,69,54
1761033548913,92,96,36.05,247,2,356,99
1761033548933,90,97,36.45,155,938,977,79
1761033548952,90,99,36.77,396,887,638,54
1761033548973,67,97,36.17,536,65,416,51
1761033548993,86,98,37.08,140,84,646,69
1761033549013,72,98,36.1,836,819,609,54
1761033549033,95,99,36.69,668,138,988,53
1761033549053,94,97,36.29,190,395,485,85
1761033549073,81,96,36.58,40,201,218,51
1761033549093,86,100,36.39,425,57,287,97
1761033549113,76,96,36.35,293,110,824,69
1761033549133,100,99,36.47,837,119,785,74
1761033549152,77,98,36.26,863,721,345,71
1761033549173,75,100,36.76,798,27,314,61
1761033549193,65,98,36.41,939,385,497,72
1761033549213,77,95,36.64,138,570,767,94
1761033549233,79,95,36.85,975,227,866,71
1761033549253,63,99,36.01,484,408,834,62
1761033549273,97,97,36.47,989,75,817,63
1761033549293,75,100,37.01,489,583,307,91
1761033549313,64,96,36.62,909,988,802,96
1761033549333,97,96,36.66,530,877,84,86
1761033549352,66,99,37,5,867,807,54
1761033549373,94,97,36.52,458,149,667,88
1761033549393,100,98,36.31,213,248,201,84
1761033549413,83,98,36.74,901,0,48,85
1761033549433,92,95,36.6,555,417,488,87
1761033549453,81,98,36.15,983,619,222,62
1761033549473,93,99,36.13,82,263,522,84
1761033549493,88,99,36.96,721,472,880,94
1761033549513,95,99,36.19,386,65,41,95
1761033549533,65,98,36.36,329,776,717,58
1761033549554,73,98,36.65,519,641,671,64
1761033549573,93,96,36.67,153,929,352,77
1761033549592,73,99,36.72,73,100,546,53
1761033549613,85,99,36.22,594,169,459,67
1761033549633,97,97,36.93,881,56,279,94
1761033549653,61,97,36.24,22,24,259,78
1761033549673,61,96,37.17,269,654,469,99
1761033549693,85,99,37.04,338,525,926,98
1761033549713,67,97,36.58,507,88,381,77
1761033549734,98,98,36.78,670,270,590,81
1761033549753,64,96,36.14,925,77,99,62
1761033549772,67,97,36.35,211,861,949,56
1761033549793,99,99,37.04,566,56,67,96
1761033549813,78,96,36.21,216,955,842,97
1761033549833,77,98,36.53,534,495,369,86
1761033549853,96,98,36.26,393,415,527,81
1761033549873,99,98,36.89,755,88,383,94
1761033549893,76,100,36.04,209,756,501,59
1761033549913,81,96,36.05,855,698,140,79
1761033549933,66,98,36.7,325,75,173,94
1761033549954,84,98,36.21,289,97,991,83
1761033549973,85,99,36.61,243,390,994,67
1761033549993,81,97,36.41,423,16,445,88
1761033550013,63,98,36.22,463,591,28,68
1761033550033,66,99,36.12,927,880,553,88
1761033550052,99,97,36.36,920,41,775,81
1761033550073,66,98,37.15,412,216,683,88
1761033550093,73,95,36.22,140,368,11,64
1761033550113,71,100,36.4,161,15,598,80
1761033550133,96,96,37.17,110,729,101,68
1761033550153,66,95,36.21,508,290,268,53
1761033550173,71,98,37,928,895,368,63
1761033550193,68,96,36.83,202,732,859,57
1761033550213,86,97,36.17,346,987,870,91
1761033550233,100,99,37.1,564,188,45,55
1761033550253,95,97,36.07,654,965,557,60
1761033550274,65,100,36.9,419,831,900,69
1761033550293,93,95,37.1,561,104,269,59
1761033550313,66,97,36.53,485,687,384,52
1761033550332,90,98,36.82,932,461,655,83
1761033550352,88,97,36.61,231,554,217,57
1761033550373,66,98,37.13,359,548,221,75
1761033550393,78,99,36.96,981,962,871,82
1761033550413,64,98,36.32,216,327,798,65
1761033550433,79,96,37.01,27,17,422,50
1761033550453,95,95,36.32,747,28,958,81
1761033550473,73,99,36.48,47,450,721,71
1761033550493,81,97,36.76,534,708,402,82
1761033550513,81,99,36.13,42,628,453,77
1761033550532,89,99,36.97,37,35,425,66
1761033550553,72,99,36.01,106,550,851,86
1761033550573,86,98,36,81,13,959,74
1761033550593,86,98,36.36,752,890,967,73
1761033550613,95,95,36.97,499,376,810,70
1761033550634,65,96,36.9,135,229,514,69
1761033550653,100,98,37.16,174,944,900,98
1761033550673,76,97,37.15,477,750,516,98
1761033550693,82,96,36.28,458,102,598,72
1761033550713,69,96,36.41,952,262,363,99
1761033550732,66,100,36.35,354,434,903,88
1761033550752,80,96,36.93,893,116,990,69
1761033550773,66,95,36.17,24,289,235,83
1761033550794,97,100,36.81,881,423,738,56
1761033550813,84,95,36.34,763,804,879,61
1761033550833,74,97,36.69,131,986,856,68
1761033550853,71,97,36.3,411,41,443,72
1761033550873,71,96,36.86,508,676,66,70
1761033550893,63,99,36.6,619,678,289,88
1761033550913,70,98,36.84,997,14,409,81
1761033550933,83,96,36.36,42,737,343,97
1761033550953,72,99,36.8,300,367,626,78
1761033550973,76,96,37,909,31,700,54
1761033550994,79,99,36.17,648,832,383,73
1761033551013,87,99,36.88,379,663,392,80
1761033551033,89,97,36.28,579,789,685,66
1761033551052,81,98,36.79,433,831,971,81
1761033551073,79,98,36.61,296,312,443,66
1761033551093,94,97,36.86,482,897,820,84
1761033551113,62,97,36.19,50,904,894,65
1761033551133,78,98,36.72,292,174,354,89
1761033551153,66,96,36.15,982,528,125,68
1761033551173,65,99,36.35,98,803,212,72
1761033551193,87,97,36.74,171,548,677,95
1761033551212,64,98,37.02,35,177,736,95
1761033551233,97,97,36.18,522,339,197,55
1761033551253,70,96,36.4,775,65,926,51
1761033551273,80,97,37.15,769,781,791,97
1761033551293,78,96,36.96,674,433,59,85
1761033551313,77,96,36.39,737,20,252,71
1761033551333,90,98,36.76,851,322,384,86
1761033551353,91,97,36.53,633,264,344,83
1761033551373,71,98,36.5,581,837,799,95
1761033551393,64,98,36.05,914,124,670,68
1761033551413,79,99,36.4,628,476,330,96
1761033551433,64,96,36.08,753,813,704,65
1761033551453,79,99,37.18,252,992,261,86
1761033551473,92,99,36.92,719,361,942,68
1761033551492,79,98,36.49,9,241,389,78
1761033551512,68,100,36.76,579,573,465,77
1761033551532,67,96,36.74,15,697,375,63
1761033551553,79,98,36.45,987,859,386,52
1761033551573,83,97,37.03,954,574,986,80
1761033551592,77,99,36.61,761,354,610,82
1761033551613,93,99,36.5,776,987,201,88
1761033551634,76,100,37.18,512,552,371,65
1761033551652,70,100,36.04,72,236,945,57
1761033551673,97,96,36.99,262,328,775,61
1761033551693,71,95,36.99,775,323,115,89
1761033551713,76,99,36.53,809,922,359,84
1761033551732,87,99,36,188,707,423,78
1761033551753,84,95,36.32,215,466,385,61
1761033551774,81,100,37.09,472,551,624,66
1761033551792,76,97,36.07,892,873,452,99
1761033551812,81,99,36.79,748,917,596,66
1761033551833,87,95,36.25,817,995,124,51
1761033551852,97,99,37.15,887,185,119,62
1761033551873,78,96,36.54,40,535,799,90
1761033551893,74,95,36.68,109,683,370,99
1761033551912,62,99,36.18,763,725,633,69
1761033551933,63,100,36.73,402,24,499,76
1761033551953,86,100,36.45,839,197,133,79
1761033551973,96,98,37.12,575,823,217,60
1761033551993,87,95,36.6,821,973,955,66
1761033552013,95,95,36.72,983,343,598,100
1761033552033,73,95,37.14,805,810,861,57
1761033552052,71,99,36.38,311,386,648,84
1761033552074,88,98,36.22,767,243,187,62
1761033552092,74,96,36.84,486,464,933,59
1761033552113,88,98,36.24,360,879,794,52
1761033552133,65,98,36.95,420,145,748,76
1761033552153,88,98,36.99,907,291,376,63
1761033552173,76,97,36.59,998,166,705,63
1761033552193,88,96,36.47,958,268,945,53
1761033552214,76,97,36.93,201,448,701,59
1761033552233,65,95,36.29,836,264,913,62
1761033552253,62,96,36.23,70,635,351,60
1761033552272,84,95,37.05,275,727,206,60
1761033552293,92,99,36.28,7,534,394,64
1761033552313,61,98,36.61,350,548,167,62
1761033552333,77,97,36.81,525,2,934,51
1761033552353,81,98,36,760,614,754,94
1761033552373,87,98,36.95,179,638,806,86
1761033552392,82,98,36.91,62,773,243,77
1761033552413,76,97,36.04,638,797,6,51
1761033552433,98,98,36.75,30,622,430,66
1761033552453,70,99,36.98,503,472,803,79
1761033552473,70,100,36.41,957,934,978,77
1761033552493,65,99,36.95,650,996,684,58
1761033552513,81,96,36.29,437,265,694,50
1761033552533,76,97,36.23,698,86,816,50
1761033552553,96,96,36.66,345,462,403,79
1761033552573,63,96,36.31,183,660,792,100
1761033552593,75,98,36.98,313,34,826,92
1761033552613,70,98,36.75,530,84,839,60
1761033552633,63,99,36.95,545,403,935,87
1761033552653,69,97,36.75,411,70,449,83
1761033552673,93,96,36.86,170,453,777,97
1761033552693,90,100,37.09,405,990,881,59
1761033552713,95,95,36.85,310,621,458,63
1761033552733,80,98,36.64,930,69,874,70
1761033552753,93,99,36.39,250,868,543,61
1761033552773,94,95,37.18,936,295,377,52
1761033552793,72,97,36.16,802,596,246,80
1761033552812,65,96,36.94,17,310,142,55
1761033552833,83,96,36.21,784,852,952,91
1761033552853,83,99,36.42,779,171,530,55
1761033552872,70,96,37.15,712,177,929,72
1761033552893,60,100,36.24,668,571,456,59
1761033552913,68,99,37.18,44,754,568,73
1761033552932,96,99,36.14,156,415,555,97
1761033552953,92,98,36.46,969,357,986,80
1761033552973,66,100,36.58,530,115,707,85
1761033552993,91,96,36.04,364,478,884,61
1761033553013,97,97,37.16,880,162,723,92
1761033553033,95,97,36.22,660,923,7,90
1761033553053,83,96,36.59,784,521,260,87
1761033553073,90,99,36.12,23,373,178,93
1761033553093,75,99,37.09,123,559,730,58
1761033553113,66,97,36.08,672,908,234,61
1761033553133,98,98,36.46,374,785,218,95
1761033553153,71,100,36.53,800,646,522,50
1761033553173,80,100,36.17,308,322,918,54
1761033553193,72,97,37.02,770,963,990,95
1761033553213,62,99,37.02,387,760,853,60
1761033553233,96,95,37.03,556,922,907,84
1761033553253,78,98,37.11,916,993,174,67
1761033553272,95,98,36.67,487,506,250,89
1761033553293,76,96,36.85,963,268,17,88
1761033553313,79,96,36.6,514,887,460,77
1761033553333,99,95,36.78,305,112,779,95
1761033553353,62,96,36.52,515,182,947,84
1761033553373,84,99,36.81,96,206,136,79
1761033553393,76,96,36.13,794,209,822,73
1761033553413,68,96,36.85,949,510,566,90
1761033553433,96,99,36.33,500,293,401,56
1761033553453,91,99,36.3,74,715,66,76
1761033553473,91,96,37.01,800,504,907,58
1761033553493,79,96,36.63,668,467,664,58
1761033553513,82,100,36.16,725,673,154,81
1761033553533,90,97,36.62,629,30,840,89
1761033553553,64,99,36.74,287,619,831,89
1761033553573,81,99,36.05,424,503,479,75
1761033553593,80,97,36.58,933,656,273,64
1761033553613,87,98,36.93,761,617,276,74
1761033553633,69,99,36.22,404,208,203,69
1761033553653,97,98,36.32,161,722,938,78
1761033553673,63,98,36.64,668,917,986,62
1761033553693,83,99,36.7,270,874,287,63
1761033553712,65,99,37.03,692,887,797,99
1761033553733,87,95,36.71,651,248,775,59
1761033553753,71,99,36.87,560,512,898,95
1761033553772,66,97,36.1,328,177,279,68
1761033553793,96,99,36.99,117,442,579,81
1761033553813,82,96,36.42,134,685,633,83
1761033553833,72,99,36.54,701,396,981,96
1761033553853,73,95,36.83,319,120,800,88
1761033553873,62,100,36.25,871,968,880,66
1761033553893,76,95,36.91,982,710,948,68
1761033553913,96,96,37.19,890,847,976,51
1761033553932,67,95,36.86,136,746,422,51
1761033553953,77,100,37.2,961,436,758,71
1761033553972,85,96,36.33,142,722,463,66
1761033553993,99,100,37.18,125,54,578,86
1761033554013,61,99,36.79,231,716,506,82
1761033554033,95,100,36.87,268,540,332,91
1761033554053,79,99,37.09,319,318,191,83
1761033554071,68,96,36.42,245,304,932,90
1761033554093,76,99,36.52,787,556,212,59
1761033554113,61,97,37.06,183,953,897,54
1761033554133,71,100,36.81,760,585,56,66
1761033554153,98,99,37.19,84,725,174,88
1761033554173,91,99,36.96,468,603,736,65
1761033554193,65,97,37.05,154,325,531,74
1761033554213,74,96,36.17,899,931,364,57
1761033554233,84,97,36.87,486,219,666,88
1761033554253,79,98,37.19,879,633,653,98
1761033554273,85,99,36.32,8,599,346,89
1761033554293,72,99,36.18,970,126,220,84
1761033554313,94,100,36.62,109,59,532,58
1761033554333,97,95,36.77,578,313,889,93
1761033554353,73,99,36.23,875,6,112,80
1761033554373,79,96,36.81,471,212,313,67
1761033554393,77,97,36.4,673,837,63,94
1761033554413,96,96,36.66,760,439,716,66
1761033554433,65,95,36.54,83,575,909,72
1761033554453,65,99,37,489,419,256,80
1761033554473,63,96,36.2,712,914,159,61
1761033554493,92,98,36.51,804,856,269,81
1761033554514,96,95,36.13,916,932,167,54
1761033554533,88,97,36.52,51,633,60,74
1761033554553,68,96,36.2,951,452,510,70
1761033554573,89,99,36.64,751,257,14,98
1761033554592,85,97,36.1,591,427,371,81
1761033554614,87,97,36.19,186,837,28,80
1761033554633,83,99,36.64,604,977,731,77
1761033554653,92,98,36.31,780,643,641,81
1761033554672,76,98,36.62,508,839,841,82
1761033554693,65,97,36.9,110,422,886,53
1761033554713,98,96,36.81,718,190,721,57
1761033554733,76,97,36.72,332,65,230,90
1761033554753,70,99,36.14,920,729,946,52
1761033554773,75,100,36.41,472,356,598,53
1761033554792,80,98,36.34,126,926,155,62
1761033554813,69,95,36.7,517,835,790,88
1761033554833,91,96,36.48,400,160,455,71
1761033554853,60,95,36.06,577,737,444,91
1761033554873,97,97,36.97,500,485,243,54
1761033554893,99,99,36.36,375,244,57,73
1761033554913,95,98,36.66,559,556,349,68
1761033554933,100,96,36.1,40,517,860,93
1761033554953,95,96,36.13,674,176,196,74
1761033554973,89,98,36.69,932,661,859,99
1761033554993,94,99,36.77,2,741,701,60
1761033555014,75,95,36.58,448,786,789,72
1761033555032,74,98,36.87,626,623,333,85
1761033555054,78,96,36.14,68,739,58,100
1761033555072,94,97,36.63,448,143,642,57
1761033555093,62,99,36.48,308,350,229,87
1761033555113,78,96,36.11,582,251,195,57
1761033555133,83,96,36.55,716,586,74,63
1761033555153,65,97,36.25,522,715,543,79
1761033555172,90,95,36.34,844,656,966,99
1761033555193,68,97,36.74,282,525,792,96
1761033555213,85,95,36.95,210,33,84,83
1761033555234,94,98,36.86,950,251,25,84
1761033555253,65,99,36.75,677,976,222,51
1761033555272,84,96,36.75,760,421,921,76
1761033555293,61,100,36.21,679,259,392,99
1761033555312,78,98,36.95,708,10,211,82
1761033555333,95,98,36.09,461,379,241,55
1761033555353,76,98,36.96,348,325,410,84
1761033555372,90,99,36.64,240,731,2,62
1761033555393,70,96,37.03,393,898,271,63
1761033555412,81,96,36.23,357,790,596,66
1761033555433,75,99,37.09,323,569,981,80
1761033555453,90,99,36.75,241,615,858,62
1761033555473,91,98,36.8,220,549,782,85
1761033555493,83,96,37.17,860,600,732,92
1761033555513,66,97,36.31,838,970,455,83
1761033555532,84,99,36.53,244,438,756,80
1761033555554,83,97,36.2,194,537,990,87
1761033555573,88,99,36.38,512,906,18,91
1761033555592,80,97,37.06,165,471,560,82
1761033555613,65,99,37.05,828,693,818,75
1761033555633,93,100,36.73,487,817,772,53
1761033555653,100,100,36.97,236,233,675,98
1761033555672,91,97,36.13,521,510,187,67
1761033555693,64,98,36.02,321,692,382,59
1761033555713,71,98,36.24,462,762,413,71
1761033555733,61,100,36.93,565,331,141,71
1761033555753,81,100,36.88,302,178,458,83
1761033555773,64,97,36.62,923,846,212,79
1761033555793,66,99,37.15,144,356,404,80
1761033555814,72,100,36.3,646,837,599,55
1761033555833,76,97,36.41,436,811,156,89
1761033555853,86,97,36.24,603,953,895,55
1761033555872,85,99,36.65,601,373,284,92
1761033555893,95,95,37.07,207,975,185,87
1761033555913,97,99,36.36,439,781,633,77
1761033555933,72,95,36.74,390,367,3,67
1761033555953,65,97,36.45,801,487,402,55
1761033555973,76,100,36.86,524,42,183,67
1761033555993,83,97,36.68,806,814,676,55
1761033556013,89,95,37.13,894,867,341,64
1761033556034,61,97,36.71,153,85,713,63
1761033556053,72,97,36.94,119,649,808,58
1761033556072,87,98,36.3,48,21,346,58
1761033556093,76,99,36.62,730,505,863,96
1761033556113,60,100,36.11,130,939,772,79
1761033556133,65,98,36.76,745,603,850,73
1761033556154,67,97,36.55,619,403,947,98
1761033556173,86,97,36.94,364,555,989,62
1761033556193,93,96,36.51,792,518,21,61
1761033556213,65,95,36.97,294,848,426,74
1761033556233,72,99,37.13,822,829,530,65
1761033556253,86,98,36.33,61,77,354,57
1761033556272,97,98,36.75,696,76,954,77
1761033556293,66,96,36.13,924,982,898,68
1761033556313,75,95,36.05,757,354,532,95
1761033556333,68,98,36.39,736,273,242,98
1761033556353,70,96,37.12,677,555,141,62
1761033556374,64,99,36.58,429,378,800,68
1761033556393,82,98,36.94,144,963,111,67
1761033556413,86,96,36.43,503,909,964,83
1761033556433,69,98,36.83,879,904,86,54
1761033556453,84,99,36.6,10,865,700,96
1761033556473,60,96,36.26,152,198,670,97
1761033556493,86,99,36.65,176,30,451,70
1761033556513,91,98,36.69,654,283,677,79
1761033556533,86,98,36.42,827,770,365,65
1761033556553,82,98,36.27,123,646,253,59
1761033556573,62,98,36.25,746,306,708,72
1761033556593,65,95,36.44,943,603,45,72
1761033556613,86,98,36.5,578,196,552,90
1761033556633,66,98,36.55,541,805,231,94
1761033556653,64,97,37.07,257,611,988,76
1761033556672,96,99,36.56,317,898,508,76
1761033556693,96,99,36.04,703,339,369,52
1761033556713,66,100,37.19,357,604,970,65
1761033556733,100,96,36.58,766,405,220,69
1761033556753,64,97,37.18,137,170,725,62
1761033556773,82,98,37.03,940,605,688,60
1761033556792,79,96,36.45,858,129,10,72
1761033556814,96,96,36.96,895,361,315,64
1761033556833,89,99,36.01,154,268,276,51
1761033556853,92,97,36.28,695,375,238,78
1761033556873,71,96,36.35,238,471,247,69
1761033556893,94,96,37.15,881,79,49,97
1761033556913,64,99,36.87,45,479,94,52
1761033556933,75,100,36.21,536,430,394,91
1761033556953,72,99,36.86,205,835,31,71
1761033556973,88,98,36.28,488,416,26,87
1761033556993,74,96,36.68,577,504,624,69
1761033557013,68,97,36.38,383,193,263,51
1761033557032,86,96,36.77,960,754,171,100
1761033557053,80,96,36.92,859,821,306,79
1761033557074,77,99,36.64,524,67,178,92
1761033557093,75,100,36.83,590,685,570,58
1761033557113,95,99,36.88,436,39,647,80
1761033557133,72,96,36.26,864,972,994,95
1761033557153,64,96,36.54,154,739,4,99
1761033557173,70,99,36.66,956,135,85,62
1761033557193,90,98,36.79,419,567,810,81
1761033557213,74,100,36.86,646,76,406,94
1761033557233,84,98,36.33,420,534,363,88
1761033557253,94,96,36.46,134,876,162,92
1761033557273,90,97,36.36,176,783,676,98
1761033557293,99,98,36.37,952,147,324,85
1761033557313,96,96,36.05,29,937,811,74
1761033557333,85,99,36.33,767,924,413,78
1761033557353,97,98,37.1,135,592,722,72
1761033557373,92,100,36.13,745,977,992,88
1761033557393,95,95,36.51,779,223,59,50
1761033557413,97,97,36.62,670,783,882,89
1761033557434,90,97,37.19,816,51,892,91
1761033557453,62,97,36.58,338,950,548,94
1761033557472,63,96,36.88,684,321,349,77
1761033557493,68,97,36.42,477,329,369,92
1761033557513,67,98,36.51,784,32,731,55
1761033557533,89,97,36.99,267,538,42,56
1761033557553,70,96,36.81,337,73,464,71
1761033557573,76,99,36.06,763,662,773,98
1761033557593,76,96,36.52,725,440,334,88
1761033557613,67,99,36.37,353,858,792,73
1761033557633,80,100,37.1,800,799,443,83
1761033557653,82,98,36.89,782,57,939,82
1761033557673,89,99,36.05,656,144,454,68
1761033557693,64,98,37.2,455,607,287,52
1761033557713,84,98,36.59,524,135,692,73
1761033557733,63,96,36.96,370,965,677,100
1761033557754,74,97,36.25,148,399,598,83
1761033557772,76,97,36.06,323,381,626,80
1761033557793,84,99,36.66,169,615,626,81
1761033557813,64,98,36.67,600,362,719,82
1761033557833,66,98,36.58,517,260,20,59
1761033557853,65,97,37,40,671,845,67
1761033557873,81,95,36.86,19,942,780,95
1761033557893,80,100,36.86,340,423,55,72
1761033557913,80,97,36.53,317,660,394,68
1761033557933,91,98,36.82,28,79,936,96
1761033557953,99,98,36.15,136,183,101,86
1761033557973,92,98,36.09,666,230,209,83
1761033557993,73,95,36.36,430,998,647,92
1761033558013,89,97,36.91,91,349,471,75
1761033558033,99,98,36.14,873,412,628,53
