ts,hr,spo2,temp,red,ir,green,battery
1761033543110,67,98,37.1,476,429,442,99
1761033543131,90,99,36.77,566,244,28,81
1761033543150,93,100,37.03,371,827,407,70
1761033543169,99,98,36.59,441,35,390,84
1761033543190,80,97,36.38,555,764,389,70
1761033543210,72,99,36.58,206,823,459,54
1761033543230,95,96,36.55,367,991,550,60
1761033543251,84,97,36.81,767,960,161,77
1761033543269,78,97,36.91,146,371,187,79
1761033543290,78,95,37.06,421,514,439,73
1761033543310,83,99,37.14,239,67,181,96
1761033543330,92,99,36.63,36,549,723,56
1761033543349,87,100,36.71,498,190,565,100
1761033543370,74,98,36.71,890,91,410,58
1761033543390,82,100,36.18,380,220,477,58
1761033543409,71,95,36.98,873,906,607,85
1761033543430,96,97,36.9,0,139,248,50
1761033543450,97,98,36.12,390,994,845,71
1761033543470,76,98,36.39,659,246,575,85
1761033543491,82,99,36.41,390,166,788,59
1761033543510,96,99,36.01,180,742,277,67
1761033543530,71,98,36.88,903,559,184,64
1761033543549,74,98,37.13,321,773,169,84
1761033543569,83,97,36.98,8,461,469,70
1761033543590,80,97,36.17,64,208,182,70
1761033543609,69,95,36.64,916,346,117,76
1761033543629,96,97,36.24,344,93,992,71
1761033543650,64,96,36.11,83,606,637,85
1761033543670,94,99,36.41,250,771,25,80
1761033543689,70,99,36.57,49,226,165,73
1761033543709,72,96,36.87,224,593,19,83
1761033543729,88,99,36.03,88,263,819,55
1761033543751,77,97,36.98,427,191,829,94
1761033543769,99,99,36.31,81,457,47,68
1761033543790,83,99,36.13,940,960,353,85
1761033543809,87,99,36.77,116,363,805,90
1761033543830,75,99,36.43,366,602,672,52
1761033543850,60,100,36.34,239,556,241,85
1761033543869,62,95,36.18,33,499,531,55
1761033543890,76,99,37.03,821,366,956,89
1761033543910,65,96,36.5,545,278,910,82
1761033543929,60,96,37.03,204,601,956,67
1761033543950,75,99,36.85,400,561,758,95
1761033543970,66,98,36.44,642,297,939,59
1761033543989,79,97,36.29,704,806,806,98
1761033544010,92,100,37.02,817,635,537,60
1761033544030,88,99,36.69,772,148,422,68
1761033544050,67,95,36.14,351,628,431,89
1761033544069,62,100,36.98,193,66,48,69
1761033544090,68,98,36.43,622,985,209,51
1761033544110,62,97,36.05,264,863,898,84
1761033544130,63,96,36.74,950,728,105,95
1761033544149,64,97,37.06,834,316,989,62
1761033544170,84,100,36.21,536,557,456,99
1761033544190,67,96,36.28,189,475,285,66
1761033544210,93,96,36.73,291,173,69,94
1761033544229,86,97,36.78,282,316,354,66
1761033544249,88,97,36.4,907,120,517,68
1761033544270,90,98,36.43,271,521,895,82
1761033544290,69,98,36.13,734,309,98,72
1761033544310,70,96,36.88,678,850,75,94
1761033544330,73,96,36.57,449,497,734,70
1761033544350,91,98,36.29,392,573,850,78
1761033544370,71,96,36.17,26,880,397,65
1761033544390,79,97,36.7,526,873,212,78
1761033544410,99,95,36.96,410,473,218,96
1761033544431,64,100,37.01,465,529,926,69
1761033544449,62,99,36.12,39,419,267,76
1761033544470,80,95,37.14,901,368,546,71
1761033544490,73,98,37.12,724,938,97,54
1761033544510,88,97,36.4,450,915,337,79
1761033544530,67,97,36.43,797,248,6,84
1761033544550,72,97,37.17,977,725,589,86
1761033544569,94,100,36.94,435,169,965,92
1761033544589,82,97,36.47,533,6,901,89
1761033544610,64,96,36.98,83,805,202,95
1761033544630,83,96,36.96,15,506,794,71
1761033544649,74,97,36.6,205,259,881,89
1761033544670,94,99,36.3,97,65,529,76
1761033544690,86,99,36.84,718,194,79,81
1761033544709,72,100,36.13,63,949,958,54
1761033544730,84,100,36.26,169,305,854,70
1761033544750,83,99,36.21,884,167,446,68
1761033544770,79,96,36.63,2,695,169,81
1761033544790,87,98,37.18,847,389,66,63
1761033544810,81,99,36.05,588,556,591,87
1761033544829,93,97,36.03,146,239,338,66
1761033544849,100,100,36.51,850,766,237,61
1761033544869,65,100,36.06,594,270,281,55
1761033544890,89,99,36.78,716,901,508,60
1761033544909,66,99,37.16,243,760,361,89
1761033544930,92,97,37.17,288,201,64,92
1761033544950,68,97,37.15,631,808,954,94
1761033544969,75,96,36.75,168,486,662,93
1761033544990,85,98,36.39,786,79,747,89
1761033545010,76,99,36.38,914,419,32,79
1761033545030,99,100,36,484,888,259,96
1761033545049,78,99,36.54,923,764,408,84
1761033545070,79,100,36.62,76,527,843,73
1761033545090,65,98,37.06,463,829,676,69
1761033545109,91,98,36.26,778,702,356,84
1761033545129,86,96,36.99,224,473,580,89
1761033545150,66,100,36.04,59,669,670,57
1761033545169,94,98,37.15,257,78,822,71
1761033545190,94,95,36.88,992,492,263,62
1761033545210,93,97,36.99,912,801,544,70
1761033545230,100,97,36.34,5,9,109,84
1761033545250,82,97,36.78,522,777,513,94
1761033545270,72,99,36.76,549,39,387,85
1761033545290,80,96,36.39,218,661,7,77
1761033545310,82,97,37.05,613,462,367,63
1761033545330,84,96,37.17,850,691,778,79
1761033545350,85,95,37.09,570,292,138,50
1761033545370,70,98,36.19,830,792,25,86
1761033545391,90,95,36.19,205,114,552,98
1761033545410,73,100,36.08,766,305,24,62
1761033545430,83,96,36.92,63,161,634,92
1761033545450,76,97,36.64,806,5,916,71
1761033545470,97,96,36.66,144,600,68,94
1761033545490,87,99,36.14,185,560,613,65
1761033545510,95,98,36.2,606,833,171,97
1761033545530,71,95,36.14,193,11,411,68
1761033545550,86,97,36.42,640,84,736,53
1761033545570,72,99,36.7,74,561,50,67
1761033545590,81,98,36.86,230,202,64,60
1761033545610,97,98,37.09,386,963,319,62
1761033545630,66,96,36.3,33,490,887,87
1761033545651,70,98,36.66,883,350,653,62
1761033545669,99,99,37.17,89,464,705,54
1761033545689,73,99,36.45,854,49,90,97
1761033545710,84,97,36.59,153,354,668,66
1761033545730,63,96,37.15,505,621,950,79
1761033545749,72,96,36.77,367,935,258,56
1761033545770,72,99,36.08,421,187,815,68
1761033545789,97,99,36.58,609,69,213,74
1761033545810,87,98,36.22,831,340,210,82
1761033545830,68,97,36.87,715,137,423,63
1761033545850,65,98,36.15,563,891,528,97
1761033545870,65,96,37.18,621,643,771,56
1761033545890,87,95,36.76,22,477,743,85
1761033545910,89,95,36.9,970,771,559,87
1761033545931,84,98,36.19,454,481,259,77
1761033545949,77,97,36.1,801,10,337,72
1761033545970,64,98,36.34,422,758,356,64
1761033545990,85,98,36.15,651,443,276,53
1761033546010,72,96,36.19,424,903,865,92
1761033546030,98,96,36.79,871,31,166,94
1761033546050,97,97,36.8,304,146,295,68
1761033546070,86,97,36.84,442,140,695,83
1761033546090,93,100,37.09,900,658,850,97
1761033546110,99,100,36.76,927,825,155,73
1761033546130,66,97,37.14,745,180,227,79
1761033546150,79,99,36.04,337,837,582,58
1761033546170,63,95,36.11,82,766,107,87
1761033546190,94,97,36.5,546,691,311,80
1761033546210,62,97,36.98,886,479,121,98
1761033546230,70,98,36.59,718,940,75,83
1761033546250,83,98,36.85,492,293,162,59
1761033546270,61,96,36.48,937,107,201,90
1761033546290,89,97,37.12,476,683,865,88
1761033546310,98,95,36.34,402,78,877,82
1761033546331,76,95,36.25,928,434,591,96
1761033546350,66,97,36.65,193,184,341,58
1761033546370,83,96,36.1,332,982,59,73
1761033546390,80,95,36.68,499,480,88,55
1761033546409,96,100,36.69,625,576,639,53
1761033546430,84,97,37.17,251,206,773,55
1761033546450,80,98,37.09,42,268,992,83
1761033546470,70,97,36.3,632,514,437,86
1761033546490,63,98,36.59,833,966,546,70
1761033546510,90,96,36.41,101,596,624,97
1761033546530,96,99,36.59,474,8,515,91
1761033546550,93,99,36.8,836,25,308,51
1761033546570,70,99,37.04,904,395,131,92
1761033546590,76,98,36.97,593,423,312,83
1761033546610,80,100,36.74,270,839,440,79
1761033546630,96,99,36.05,975,218,368,70
1761033546650,79,96,36.22,30,302,697,80
1761033546670,87,96,36.74,511,368,54,72
1761033546690,91,96,37.01,794,934,786,60
1761033546710,61,99,36.7,692,250,589,69
1761033546730,79,97,36.93,4,757,335,69
1761033546750,92,96,37.17,611,301,670,78
1761033546770,71,96,36.24,755,946,964,74
1761033546790,99,98,36.48,125,254,626,51
1761033546810,84,96,36.07,557,607,971,99
1761033546830,66,97,36.53,710,798,715,52
1761033546849,88,96,37.13,447,579,588,93
1761033546870,74,98,36.8,344,277,495,51
1761033546890,75,98,36.03,33,979,34,76
1761033546909,93,96,36.16,204,213,753,50
1761033546930,70,97,37.19,46,338,265,83
1761033546950,75,97,37.1,768,67,599,67
1761033546970,65,97,36.83,110,4,574,76
1761033546990,83,98,37.14,160,564,199,80
1761033547010,71,99,36.77,236,560,73,83
1761033547030,96,99,37.16,235,31,920,72
1761033547050,63,98,36.7,807,916,852,57
1761033547070,83,96,37.09,891,534,866,52
1761033547090,92,99,36.06,906,662,383,94
1761033547110,94,95,36.41,787,412,584,59
1761033547130,72,97,36.23,276,898,857,72
1761033547150,73,97,36.14,322,56,831,97
1761033547170,71,99,36.49,740,485,276,89
1761033547190,63,99,37.11,470,472,680,57
1761033547210,61,100,36.22,248,237,428,94
1761033547231,99,100,36.46,226,375,200,99
1761033547250,70,98,36.69,408,680,755,90
1761033547269,86,95,36.21,864,122,917,63
1761033547290,74,96,36.91,623,10,859,83
1761033547310,94,99,36.73,154,750,265,92
1761033547330,66,98,36.42,833,192,556,82
1761033547350,98,98,36.43,445,535,469,73
1761033547370,67,97,36.46,288,477,90,51
1761033547390,88,97,37.04,518,435,84,56
1761033547409,71,98,36.95,272,501,699,63
1761033547430,99,97,36.05,640,679,458,86
1761033547449,92,95,37.16,912,739,477,90
1761033547470,77,95,37.14,701,436,767,54
1761033547490,72,96,36.78,830,740,421,81
1761033547510,98,99,36.61,283,126,585,84
1761033547530,87,100,36.19,232,566,911,83
1761033547551,96,99,36.54,591,192,677,83
1761033547570,70,98,36.51,72,750,566,82
1761033547590,95,99,36.74,300,630,180,62
1761033547610,87,96,36.61,800,710,132,94
1761033547630,65,98,36.34,531,566,664,77
1761033547650,66,99,37.14,517,438,192,71
1761033547670,83,98,36.73,947,420,773,87
1761033547690,63,96,36.62,639,361,398,64
1761033547710,78,96,37,654,186,641,65
1761033547730,71,95,36.54,49,815,595,53
1761033547750,62,96,36.19,741,408,296,82
1761033547770,61,99,36.12,105,987,470,76
1761033547790,68,96,36.39,470,848,30,77
1761033547810,78,96,36.17,761,895,943,53
1761033547831,61,100,37,278,82,21,86
1761033547850,69,99,36.66,511,891,181,72
1761033547870,92,97,36.79,957,829,938,53
1761033547890,87,97,36.81,746,122,881,98
1761033547909,67,97,36.82,182,738,655,66
1761033547929,84,98,36.49,152,838,377,63
1761033547950,63,96,36.54,321,344,191,99
1761033547969,91,97,36.83,380,618,28,61
1761033547990,69,98,36.81,65,492,266,96
1761033548010,95,99,36.62,689,741,419,75
1761033548030,74,96,36.6,568,80,528,83
1761033548050,61,100,37.03,521,889,884,70
1761033548071,96,98,36.55,681,835,263,86
1761033548089,84,100,36.9,537,717,105,91
1761033548109,90,98,36.73,642,729,835,68
1761033548129,65,99,36.28,822,62,507,62
1761033548150,70,99,36.18,204,770,201,86
1761033548170,74,98,36.63,812,867,906,80
1761033548190,69,97,37.05,868,586,952,75
1761033548210,61,99,36.07,475,103,192,90
1761033548230,79,97,36.08,402,731,704,95
1761033548250,94,97,37.14,661,130,453,69
1761033548270,90,98,36.48,652,958,968,61
1761033548290,93,96,36.83,599,976,160,88
1761033548310,77,96,36.48,332,119,124,71
1761033548330,99,99,36.51,400,257,297,60
1761033548351,94,96,36.86,303,197,428,65
1761033548369,86,97,36.05,7,513,584,65
1761033548390,65,99,36.02,606,452,743,53
1761033548410,90,95,36.66,228,669,634,68
1761033548429,71,96,36.93,472,866,320,64
1761033548451,73,99,36.09,202,821,506,65
1761033548469,82,98,36.63,598,943,446,98
1761033548490,67,96,37.2,438,643,158,96
1761033548509,95,96,37.09,523,913,110,55
1761033548530,98,96,36.59,443,808,868,78
1761033548550,89,100,36.91,824,475,444,66
1761033548570,65,96,36.25,980,58,13,84
1761033548589,73,98,37.1,32,949,842,77
1761033548610,89,99,36.53,602,690,129,96
1761033548630,80,97,36.36,369,863,445,97
1761033548649,78,99,36.29,949,171,933,64
1761033548671,94,100,36.66,737,256,539,66
1761033548689,97,95,36.6,382,302,974,61
1761033548709,61,99,36.11,363,528,545,70
1761033548730,74,99,36.76,777,343,804,69
1761033548749,93,99,36.01,69,469,142,71
1761033548770,91,98,36.68,427,95,865,95
1761033548790,91,98,37.01,840,641,880,67
1761033548810,63,96,36.08,974,321,474,56
1761033548830,64,99,36.35,243,421,47,97
1761033548850,65,99,37.17,245,130,187,53
1761033548870,92,100,36.16,646,33,249,67
1761033548890,62,96,36.29,264,493,268,87
1761033548910,93,97,36.11,518,284,932,72
1761033548930,61,96,36.67,256,173,156,76
1761033548950,82,99,36.13,287,295,824,57
1761033548970,96,98,36.05,242,68,427,67
1761033548990,78,97,36.93,595,8,235,88
1761033549010,77,98,36.11,973,94,152,71
1761033549030,96,98,37.05,11,953,915,85
1761033549049,93,98,36.7,461,268,739,91
1761033549070,97,96,36.48,680,501,611,85
1761033549090,94,96,36.44,565,42,951,92
1761033549110,62,100,36.54,363,294,548,87
1761033549129,84,97,36.88,662,388,613,86
1761033549150,85,98,36.34,148,241,387,71
1761033549170,64,100,36.68,763,535,521,66
1761033549189,88,97,37.09,529,207,30,74
1761033549210,66,99,36.27,863,914,179,77
1761033549230,69,98,36.66,697,183,378,65
1761033549250,87,97,36.58,561,629,383,99
1761033549270,86,96,36.87,883,171,461,60
1761033549290,75,99,36.58,922,923,365,66
1761033549310,73,96,36.47,670,106,960,93
1761033549330,85,95,37.13,788,755,24,58
1761033549350,85,98,36.38,698,694,893,94
1761033549370,96,100,36.78,356,335,167,74
1761033549390,62,97,37.17,414,912,457,58
1761033549409,70,100,37.02,266,780,768,82
1761033549429,74,96,36.19,261,557,679,51
1761033549450,83,99,36.66,918,907,352,62
1761033549470,71,99,37.09,93,573,512,92
1761033549490,72,97,36.44,795,780,726,79
1761033549510,100,98,36.85,242,791,611,80
1761033549530,77,95,36.21,918,866,839,74
1761033549549,72,99,36.41,206,167,561,64
1761033549570,63,99,36.6,459,509,744,63
1761033549590,66,96,36.26,817,770,69,87
1761033549610,93,96,36.07,892,572,705,91
1761033549630,71,100,37.04,77,344,700,86
1761033549650,86,98,36.14,876,574,499,58
1761033549671,85,98,36.47,715,642,912,89
1761033549689,65,95,36.38,776,167,920,71
1761033549709,77,97,36.94,587,836,656,87
1761033549730,89,97,37.1,694,321,473,79
1761033549750,76,98,36.74,877,213,714,96
1761033549771,82,98,36.77,73,161,865,81
1761033549790,77,100,36.57,757,155,644,92
1761033549810,67,97,36.92,829,698,52,61
1761033549830,61,100,36.59,311,839,520,52
1761033549850,91,100,37.07,510,924,91,79
1761033549869,68,95,36.92,828,561,333,89
1761033549890,80,95,36.4,547,220,774,90
1761033549910,93,99,36.29,748,987,104,67
1761033549930,91,96,36.32,501,813,984,54
1761033549950,90,98,36.12,551,731,503,81
1761033549970,96,95,36.19,797,864,152,87
1761033549990,77,97,36.56,993,927,995,73
1761033550010,87,99,36.63,843,501,736,80
1761033550030,94,96,36.86,546,899,154,85
1761033550050,82,100,36.14,569,418,177,51
1761033550070,98,96,36.97,81,516,809,88
1761033550090,97,97,36.51,600,952,663,79
1761033550110,67,98,36.6,887,200,948,90
1761033550129,85,95,36.49,312,270,875,69
1761033550150,86,97,36.45,499,386,829,74
1761033550169,88,97,36.56,192,538,845,85
1761033550189,79,95,36.3,143,404,625,74
1761033550210,87,98,36.86,20,944,652,86
1761033550229,86,97,36.85,828,349,733,75
1761033550250,64,98,36.95,852,337,678,65
1761033550269,67,98,36.3,126,557,308,58
1761033550290,83,97,36.84,218,951,125,58
1761033550310,69,95,36.16,455,585,679,70
1761033550329,76,97,36.31,417,147,967,59
1761033550350,60,97,36.93,929,640,224,57
1761033550370,79,98,36.62,137,475,646,98
1761033550390,94,97,36.24,851,781,224,80
1761033550409,100,96,36.09,464,995,730,93
1761033550430,100,96,37.03,525,173,745,80
1761033550450,63,98,37.1,612,384,40,75
1761033550470,83,99,36.89,60,757,59,91
1761033550489,87,99,36.56,291,101,793,100
1761033550509,69,97,36.38,548,531,61,67
1761033550530,74,100,36.15,955,835,489,60
1761033550550,64,97,36.41,887,348,428,68
1761033550570,89,97,37.12,646,287,597,84
1761033550590,98,98,36.71,482,256,275,66
1761033550609,98,97,36.04,247,115,64,66
1761033550628,63,97,37.19,997,647,177,79
1761033550649,78,98,37.01,786,931,114,83
1761033550670,89,96,36.61,786,71,753,63
1761033550690,67,97,36.12,266,790,197,94
1761033550710,90,95,36.76,10,337,938,69
1761033550730,91,98,36.86,296,899,377,80
1761033550750,60,100,36.39,349,432,356,96
1761033550770,72,99,37.06,505,780,112,67
1761033550789,76,97,36.72,325,397,738,56
1761033550810,89,98,36.21,572,333,223,66
1761033550831,83,96,36.41,935,241,653,56
1761033550849,70,100,36.52,826,383,435,53
1761033550870,91,99,36.93,985,959,849,55
1761033550891,99,99,37,364,733,939,61
1761033550911,98,100,36.97,57,156,36,94
1761033550930,66,99,37.14,606,561,896,80
1761033550949,66,96,36.21,300,906,389,68
1761033550970,71,95,36.06,650,769,73,98
1761033550989,82,98,37.03,935,884,103,57
1761033551009,75,99,37.17,574,743,693,75
1761033551029,95,95,36.64,323,891,874,92
1761033551051,99,95,36.74,646,230,634,70
1761033551069,72,98,36.99,428,446,92,69
1761033551089,98,97,37,493,462,826,60
1761033551110,96,97,36.68,82,649,105,79
1761033551130,68,96,36.13,522,580,465,86
1761033551149,77,99,36.93,659,41,653,98
1761033551170,90,98,36.71,294,43,457,58
1761033551190,76,97,36.87,741,313,825,85
1761033551210,84,98,36.94,65,780,421,96
1761033551230,75,99,36.35,725,846,63,69
1761033551250,91,97,36.06,831,55,675,56
1761033551270,69,98,36.81,322,364,507,78
1761033551290,76,95,36.91,18,31,360,54
1761033551310,78,97,37.08,109,699,6,70
1761033551330,96,97,36.89,699,18,716,73
1761033551350,63,95,37.06,914,478,19,94
1761033551370,83,96,36.94,59,162,767,96
1761033551390,64,97,36.17,416,416,626,90
1761033551410,68,100,36.55,790,628,1,87
1761033551430,75,100,36.21,394,2,144,78
1761033551451,84,96,36.19,37,770,742,70
1761033551469,76,99,36.74,10,951,651,62
1761033551490,93,99,36.91,656,233,79,52
1761033551511,63,97,36.74,207,396,930,74
1761033551529,62,96,36.52,85,294,656,77
1761033551549,70,99,36.79,99,674,147,61
1761033551570,85,98,36.02,782,303,700,54
1761033551590,94,98,37.11,944,240,5,77
1761033551609,65,99,36.45,224,356,420,81
1761033551630,93,99,37.06,395,456,366,99
1761033551650,78,98,36.69,50,865,476,61
1761033551670,76,97,36.43,572,229,202,98
1761033551690,81,99,36.6,490,940,971,84
1761033551710,85,98,36.71,586,527,398,50
1761033551729,95,97,36.89,280,259,880,64
1761033551750,83,95,36.07,209,15,594,91
1761033551770,81,98,37.02,727,365,378,71
1761033551790,92,97,37.16,494,410,131,92
1761033551809,67,98,36.71,342,786,409,59
1761033551830,68,98,36.58,228,600,579,69
1761033551849,61,97,37.08,194,819,396,85
1761033551870,99,95,36.99,610,972,962,77
1761033551889,82,99,36.38,520,96,746,69
1761033551909,99,98,36.77,430,225,465,94
1761033551929,66,97,36.33,849,995,901,83
1761033551950,84,97,36.67,236,738,922,83
1761033551971,69,99,36.12,958,901,714,64
1761033551990,99,95,36.68,450,500,580,63
1761033552010,62,96,37.01,556,421,357,66
1761033552030,83,95,36.92,296,69,178,56
1761033552049,80,99,36.95,240,565,633,78
1761033552070,85,98,36.19,43,138,962,88
1761033552090,96,98,36.45,950,340,131,61
1761033552109,94,97,36.95,979,35,687,89
1761033552130,77,99,36.37,963,422,100,64
1761033552150,69,95,36.97,435,759,260,92
1761033552170,83,97,36.74,201,273,311,87
1761033552189,100,100,36.04,789,573,549,76
1761033552210,98,99,36.62,694,508,899,65
1761033552230,61,97,37.16,723,300,113,79
1761033552251,63,96,36.72,302,452,157,88
1761033552269,65,97,36.97,752,235,133,70
1761033552290,71,100,36.29,234,441,681,61
1761033552310,99,97,36.95,285,912,153,88
1761033552330,71,96,36.57,64,122,997,57
1761033552350,76,96,36.93,885,673,176,54
1761033552370,73,97,36.24,117,494,822,66
1761033552390,84,96,36.75,846,831,365,58
1761033552410,62,95,36.56,101,646,383,76
1761033552430,94,97,37,484,777,185,96
1761033552450,61,99,36.08,661,178,698,82
1761033552470,97,100,36.21,655,481,664,94
1761033552490,69,100,36.01,452,863,747,95
1761033552509,90,98,37.17,669,82,700,59
1761033552530,66,96,36.33,569,615,598,79
1761033552549,70,96,36.83,676,964,227,61
1761033552569,75,99,37.19,409,991,376,65
1761033552590,71,96,36.73,390,626,430,68
1761033552610,95,98,36.99,765,725,833,75
1761033552630,87,100,36.01,636,295,238,64
1761033552649,70,100,36.84,849,645,988,97
1761033552670,64,97,36.93,267,17,88,54
1761033552690,80,98,36.76,353,730,75,89
1761033552710,94,97,36.77,725,87,123,68
1761033552729,82,96,36.8,256,48,636,91
1761033552750,93,97,37.15,951,262,414,89
1761033552770,97,97,36.26,227,984,886,52
1761033552790,61,98,36.67,504,348,287,100
1761033552810,82,98,36.68,146,652,403,60
1761033552830,90,100,36.82,802,81,368,84
1761033552849,93,98,36.41,377,463,996,99
1761033552870,99,98,36.55,938,306,133,75
1761033552890,71,96,36.6,582,746,884,55
1761033552910,92,96,36.63,769,491,921,50
1761033552930,79,96,37.15,392,447,496,59
1761033552949,61,98,36.04,626,915,403,90
1761033552970,90,96,36.36,858,781,585,82
1761033552989,81,97,37.12,623,344,625,58
1761033553010,88,97,36.36,511,788,750,64
1761033553030,84,100,36.97,500,705,672,88
1761033553050,99,98,36.09,134,511,947,100
1761033553070,73,95,37.2,761,388,414,59
1761033553090,75,99,37.05,240,927,23,89
1761033553110,89,96,36.6,803,360,740,92
1761033553130,75,97,36.41,550,26,698,78
1761033553150,83,96,36.4,750,832,949,66
1761033553170,65,98,36.57,834,531,443,62
1761033553189,62,98,36.09,989,341,817,59
1761033553210,84,100,36.83,371,791,903,59
1761033553230,66,97,36.52,882,683,936,84
1761033553250,85,99,36.48,880,582,193,68
1761033553270,74,96,36.75,107,0,729,79
1761033553290,84,99,36.29,496,175,243,70
1761033553310,86,97,36.09,529,740,273,97
1761033553330,61,96,36.4,680,377,152,87
1761033553350,81,98,36.6,803,142,87,89
1761033553370,66,95,36.14,532,6,649,95
1761033553390,81,97,37.04,975,133,894,73
1761033553410,72,100,36.09,770,921,397,78
1761033553430,70,99,36.67,704,678,638,83
1761033553449,99,100,36.66,401,858,171,84
1761033553469,60,96,36.58,651,443,413,60
1761033553490,67,98,36.79,903,917,903,98
1761033553510,85,95,37.08,843,529,231,75
1761033553529,88,98,37.03,741,324,482,89
1761033553550,76,98,36.66,969,647,274,52
1761033553570,73,97,36.19,147,280,389,62
1761033553590,87,100,36.76,159,808,494,87
1761033553610,67,99,36.12,596,668,168,54
1761033553630,98,99,36.41,816,431,154,80
1761033553650,72,96,36.22,889,510,605,91
1761033553670,91,96,36.16,533,648,420,51
1761033553690,78,98,36.75,319,104,11,75
1761033553710,85,100,36.91,998,83,867,94
1761033553729,79,99,36.08,64,354,787,55
1761033553751,80,99,36.48,300,111,373,72
1761033553770,80,97,36.61,984,24,655,61
1761033553789,97,96,36.75,790,949,888,58
1761033553808,60,99,36.44,721,112,349,79
1761033553830,97,99,37.02,766,582,384,100
1761033553850,85,95,37.17,36,658,310,86
1761033553870,79,98,37.07,480,48,279,88
1761033553889,80,96,36.21,298,920,400,59
1761033553909,83,95,36.7,530,807,977,82
1761033553929,88,98,36.28,803,882,181,73
1761033553950,95,96,36.2,755,903,433,77
1761033553970,79,99,36.66,262,72,286,56
1761033553990,91,100,37.16,419,458,30,66
1761033554010,79,97,37.14,915,159,552,68
1761033554030,99,95,37.16,610,621,665,97
1761033554050,86,98,36.98,936,374,649,76
1761033554070,69,96,36.53,394,877,421,72
1761033554090,94,98,36.27,78,168,880,88
1761033554110,62,98,36.35,444,431,551,82
1761033554130,80,95,36.61,134,840,81,57
1761033554150,67,100,36.67,489,514,109,91
1761033554170,99,99,36.25,521,608,505,96
1761033554190,94,96,37.14,429,324,260,82
1761033554210,78,98,36.18,756,717,772,66
1761033554230,92,98,36.71,755,515,823,51
1761033554250,89,96,36.59,939,836,362,76
1761033554270,89,97,36.64,858,364,9,55
1761033554290,78,99,37.1,321,661,704,88
1761033554310,97,100,36.27,878,766,924,89
1761033554329,84,99,36.65,150,63,300,57
1761033554350,97,100,36.52,354,277,362,72
1761033554370,64,98,36.71,673,32,165,90
1761033554389,66,96,37.15,211,210,213,61
1761033554410,87,95,36.19,722,811,239,65
1761033554430,79,98,36,834,198,254,81
1761033554450,69,97,36.75,18,208,220,84
1761033554470,86,98,36.29,277,449,840,99
1761033554490,78,95,36.83,339,70,947,55
1761033554510,66,99,36.77,444,778,192,99
1761033554530,91,96,36.16,942,36,74,71
1761033554550,92,100,36.9,272,237,273,51
1761033554572,79,98,37.07,453,724,96,82
1761033554591,92,99,36.31,22,759,202,92
1761033554609,85,96,36.56,82,660,175,75
1761033554630,62,95,36.5,22,219,991,96
1761033554650,66,99,37.09,404,440,159,63
1761033554670,92,96,36.62,602,786,397,54
1761033554689,78,97,36.94,357,449,692,56
1761033554710,83,97,37.2,679,62,658,69
1761033554731,78,99,36.06,436,671,952,89
1761033554750,73,96,36.07,335,740,773,94
1761033554769,89,98,36.54,466,804,560,59
1761033554790,63,96,36.24,958,355,696,63
1761033554810,76,98,36.39,79,374,101,61
1761033554830,81,98,36.17,261,219,661,57
1761033554850,96,97,36.75,692,572,716,67
1761033554870,97,100,36.11,927,274,240,70
1761033554890,73,99,36.16,864,193,87,94
1761033554910,63,96,37.18,914,148,531,87
1761033554930,94,96,36.74,769,444,179,74
1761033554950,65,100,36.6,984,316,980,60
1761033554971,76,98,36.17,392,651,58,75
1761033554989,88,96,36.66,609,747,956,65
1761033555010,92,96,36.28,402,998,434,92
1761033555030,79,97,36.82,228,3,441,82
1761033555051,98,96,36.73,606,352,580,92
1761033555070,67,95,36.61,930,927,93,99
1761033555089,97,98,36.46,859,645,810,95
1761033555110,70,99,36.58,333,455,430,96
1761033555129,75,100,37.07,753,751,993,86
1761033555150,87,99,36.33,42,702,539,51
1761033555170,76,96,37.01,514,53,331,93
1761033555190,91,97,36.29,545,941,170,60
1761033555210,87,99,36.05,530,9,666,84
1761033555230,86,97,36.98,560,772,748,62
1761033555250,98,99,36.02,416,326,760,73
1761033555270,99,96,36.42,800,935,882,99
1761033555290,91,96,36.43,212,118,813,96
1761033555310,78,100,36.08,118,289,307,79
1761033555330,65,98,37.14,650,223,878,62
1761033555350,60,97,36.04,556,573,444,58
1761033555370,95,100,36.14,66,788,511,79
1761033555390,91,96,36.37,629,642,836,53
1761033555410,74,96,37.14,484,300,694,96
1761033555430,71,97,36.4,578,206,106,99
1761033555449,63,97,36.97,790,583,847,73
1761033555470,95,97,36.24,959,332,694,97
1761033555490,80,96,36.18,739,623,148,94
1761033555510,85,97,36.59,105,330,420,98
1761033555529,89,98,36.64,195,93,878,58
1761033555550,94,97,36.79,530,153,828,79
1761033555571,69,97,36.99,203,875,117,70
1761033555589,96,99,36.76,138,327,697,74
1761033555610,74,97,37.14,15,709,921,90
1761033555630,66,99,37,933,689,491,89
1761033555650,66,98,37.06,808,506,325,99
1761033555670,94,96,36.91,32,664,411,86
1761033555690,86,95,36.81,954,843,41,96
1761033555710,65,97,36.59,272,148,311,88
1761033555731,78,95,36.76,90,7,88,54
1761033555750,95,99,36.33,17,164,85,97
1761033555769,60,99,36.6,110,702,853,51
1761033555790,92,96,37.08,889,943,830,70
1761033555810,94,98,36.29,986,381,693,74
